Chromosome	Start_Range	End_Range	Count_of_GC	Normalized_Amount_GC	N_Percentage
15	66792271	66801292	3755	0.416204832631	0.0
15	66808514	66813758	2486	0.47397521449	0.0
15	66834700	66864649	13804	0.460901502504	0.0
15	66864651	66871199	3035	0.463429531226	0.0
15	66981557	66988969	3613	0.487387022798	0.0
15	67001074	67006040	2497	0.502717938393	0.0
15	67006042	67010300	2005	0.470767785865	0.0
15	67092996	67111893	9557	0.505714890465	0.0
15	67113560	67122086	4091	0.479770141902	0.0
15	67142011	67202014	28771	0.47948470102	0.0
15	67202687	67241205	16874	0.438069524131	0.0
15	67285223	67287522	978	0.425217391304	0.0
15	67290796	67293588	1139	0.407805227354	0.0
15	67293616	67324550	13564	0.43846775497	0.0
15	67329469	67352555	10231	0.443149824577	0.0
15	67352576	67353827	516	0.41214057508	0.0
15	67357600	67389967	14017	0.433051161641	0.0
15	67389969	67391149	513	0.434377646063	0.0
15	67391717	67416518	10808	0.435771308765	0.0
15	67416536	67511203	39807	0.420490556471	0.0
15	68204224	68245733	15958	0.384437484943	0.0
15	68554749	68580149	9444	0.371796385969	0.0
15	68580577	68600649	7836	0.390375130773	0.0
15	68604734	68639373	12400	0.357967667436	0.0
15	68841421	68880009	16102	0.417269169971	0.0
15	68886011	68895276	3985	0.430066911289	0.0
15	68895446	68934505	16918	0.433128520225	0.0
15	68943974	68988426	19197	0.431849368996	0.0
15	68996645	68997033	184	0.473007712082	0.0
15	68997118	69010200	5542	0.423603149125	0.0
15	69010702	69014581	1389	0.357989690722	0.0
15	69014854	69015269	166	0.399038461538	0.0
15	69018174	69023699	2381	0.430872240318	0.0
15	69025356	69035885	4249	0.40351377018	0.0
15	69119631	69137676	6531	0.361908456168	0.0
15	69260784	69266341	2120	0.381432169845	0.0
15	69284724	69286016	522	0.403712296984	0.0
15	69286018	69300390	7659	0.532874139011	0.0
15	69300953	69321922	10937	0.521554601812	0.0
15	69323175	69330403	3527	0.487895974547	0.0
15	69331944	69342412	4905	0.468526124749	0.0
15	69528996	69564945	18377	0.511182197497	0.0
15	69581566	69583088	734	0.481943532502	0.0
15	69616757	69617261	274	0.542574257426	0.0
15	69622162	69631997	4651	0.472854819032	0.0
15	69632055	69685009	25293	0.477631951657	0.0
15	69688743	69717839	14083	0.484001787126	0.0
15	69749519	69750889	608	0.443471918308	0.0
15	69750891	69775660	11711	0.472789664917	0.0
15	69777205	69793319	7612	0.472354948805	0.0
15	69793367	69819233	11750	0.454246723625	0.0
15	69849567	69862791	5440	0.411342155009	0.0
15	70023016	70043961	9602	0.458416881505	0.0
15	70061562	70061737	67	0.380681818182	0.0
15	70061739	70071976	4571	0.446473920688	0.0
15	70071978	70094859	10777	0.470981557556	0.0
15	70102454	70115940	6213	0.460665826351	0.0
15	70117054	70130372	5995	0.450108867032	0.0
15	70130374	70146175	6605	0.417985065182	0.0
15	70395113	70417456	9034	0.404314357322	0.0
15	70766182	70772517	2458	0.387941919192	0.0
15	70774546	70795151	9501	0.461079297292	0.0
15	70797081	70858800	29705	0.481286454958	0.0
15	70861733	70880358	8595	0.461451734135	0.0
15	72216089	72233384	7875	0.455307585569	0.0
15	72233386	72257543	10732	0.444242073019	0.0
15	72292836	72321365	11722	0.410865755345	0.0
15	72324753	72330840	2605	0.427890932983	0.0
15	72362355	72366923	2045	0.447581527687	0.0
15	72368727	72374082	2320	0.433159073936	0.0
15	72828220	72850299	10918	0.494474637681	0.0
15	72873084	72896896	8646	0.363078990467	0.0
15	72900431	72958143	20532	0.355760400603	0.0
15	72971065	72991839	7453	0.358748495788	0.0
15	72994812	73000299	1975	0.359876093294	0.0
15	73014270	73057291	15650	0.363767374831	0.0
15	73271155	73295143	10180	0.424361165534	0.0
15	73295145	73320035	11378	0.457113012736	0.0
15	73387961	73414324	11366	0.431118191473	0.0
15	73414326	73425603	4932	0.437311580067	0.0
15	73461320	73473730	4569	0.368141165095	0.0
15	73541260	73572386	11900	0.382304751502	0.0
15	73572772	73599959	10108	0.371781668383	0.0
15	73605060	73619459	5483	0.380763888889	0.0
15	73632761	73664717	14572	0.455987733517	0.0
15	73668350	73713454	21931	0.486221039796	0.0
15	73875767	73898880	10021	0.433546768192	0.0
15	74372859	74379707	3812	0.55657760257	0.0
15	74380519	74408858	14692	0.518419195483	0.0
15	74434773	74440639	2835	0.483211181183	0.0
15	74440841	74481319	17182	0.424467007584	0.0
15	74527512	74533882	2405	0.377491759535	0.0
15	74563555	74592749	11112	0.380613118685	0.0
15	74876781	74877375	285	0.478991596639	0.0
15	74879215	74879966	322	0.428191489362	0.0
15	74880190	74886958	3138	0.463583985818	0.0
15	74895605	74906070	4878	0.466080642079	0.0
15	74907184	74910690	1719	0.490162532079	0.0
15	74910749	74932134	9769	0.456794164407	0.0
15	74933632	74943705	5034	0.499702203693	0.0
15	74943707	74945045	718	0.536221060493	0.0
15	74947769	74949813	1020	0.498777506112	0.0
15	78077259	78090506	6279	0.473958333333	0.0
15	78093029	78104104	5810	0.524557602022	0.0
15	78117815	78117946	79	0.598484848485	0.0
15	78120675	78126324	3211	0.568318584071	0.0
15	78144525	78211618	28649	0.426997943184	0.0
15	78211620	78241767	12326	0.408849674937	0.0
15	78273500	78312872	14744	0.37446981434	0.0
15	78462604	78473687	4032	0.363767592927	0.0
15	78475312	78501816	9961	0.375815883796	0.0
15	78594830	78599687	1865	0.383902840675	0.0
15	78599825	78615313	7457	0.481438440183	0.0
15	79226428	79229744	1697	0.511606873681	0.0
15	79230138	79236252	2411	0.394276369583	0.0
15	79238264	79249383	6052	0.544244604317	0.0
15	79263896	79309685	20095	0.438851277572	0.0
15	79309687	79349424	19324	0.486285167849	0.0
15	79360401	79371547	5569	0.499596303938	0.0
15	79371549	79391936	9400	0.461055522857	0.0
15	79391938	79398121	2898	0.468628719276	0.0
15	79398123	79404228	2626	0.430068784802	0.0
15	79406196	79425723	8544	0.437525604261	0.0
15	79429232	79435319	3228	0.530223390276	0.0
15	79455838	79465789	5010	0.503416398714	0.0
15	79465841	79477560	5367	0.457935153584	0.0
15	79478148	79495492	8153	0.470049005477	0.0
15	80033242	80044883	5309	0.456021302182	0.0
15	80172314	80207292	17136	0.489893936362	0.0
15	80207302	80209688	1215	0.50900712191	0.0
15	80244943	80256549	5424	0.467304212975	0.0
15	80256551	80286963	12332	0.405484496761	0.0
15	80319325	80325565	2965	0.475084121134	0.0
15	80325567	80327172	643	0.400373599004	0.0
15	80327193	80392570	28352	0.433662699991	0.0
15	80397304	80443855	18296	0.393022856161	0.0
15	80446055	80504411	24512	0.420035299964	0.0
15	80507676	80530859	9138	0.394151138716	0.0
15	80711049	80748397	14884	0.398511338992	0.0
15	80760660	80772482	4683	0.396092362345	0.0
15	80777748	80781096	1328	0.396536279486	0.0
15	80785565	80808787	9464	0.407527020626	0.0
15	80808800	80832361	9313	0.395255071726	0.0
15	80839290	80868759	11373	0.385917882592	0.0
15	80868761	80912099	18670	0.430789819793	0.0
15	80913654	80991049	32744	0.42307095974	0.0
15	81035844	81048205	5106	0.413039961171	0.0
15	81048677	81058680	3825	0.382347061176	0.0
15	81059215	81075467	7593	0.467175290716	0.0
15	81093212	81100241	3029	0.430867709815	0.0
15	81100255	81113252	5113	0.393368210494	0.0
15	81114214	81129539	6975	0.455108965157	0.0
15	81130252	81133177	1313	0.448735475051	0.0
15	81133247	81149202	6487	0.406555527701	0.0
15	81242890	81257749	5810	0.390982503365	0.0
15	81344863	81366677	9008	0.412926885171	0.0
15	81423843	81437509	6215	0.454745006219	0.0
15	81437511	81442858	2356	0.440538519073	0.0
15	81456011	81457081	438	0.408963585434	0.0
15	81466461	81475802	3669	0.392742453436	0.0
15	81475804	81481332	2360	0.426840296618	0.0
15	81489299	81509539	7766	0.383676695815	0.0
15	81548135	81568162	9165	0.457609346914	0.0
15	82158145	82161941	2281	0.600737424282	0.0
15	82317742	82345058	12705	0.46509499579	0.0
15	82929375	82933565	1778	0.424242424242	0.0
15	82936037	82942993	2745	0.394566623545	0.0
15	83078390	83104439	10779	0.413781190019	0.0
15	83106055	83176939	28078	0.396106369472	0.0
15	83176941	83187888	4738	0.432773109244	0.0
15	83187909	83190885	1346	0.452133019819	0.0
15	83192311	83195044	1244	0.455010972933	0.0
15	83195666	83199022	1479	0.440571939231	0.0
15	83205152	83226930	10122	0.464759630837	0.0
15	83236301	83274341	17409	0.457637811835	0.0
15	83274343	83290294	7758	0.486334002006	0.0
15	83290296	83402321	42823	0.382259475479	0.0
15	83403602	83416036	4486	0.36075593084	0.0
15	83422011	83426635	1831	0.395891891892	0.0
15	83426769	83475595	19101	0.39119749319	0.0
15	83475597	83486013	5365	0.515023519247	0.0
15	85639397	85681709	19347	0.457235365018	0.0
15	85681731	85689220	4380	0.584779706275	0.0
15	85708593	85727885	9056	0.469393044109	0.0
15	85728356	85745035	6262	0.375419664269	0.0
15	85849760	85853371	1642	0.454595791805	0.0
15	85854190	85890344	16545	0.457613054903	0.0
15	85905219	85910659	2089	0.383936776328	0.0
15	85950209	85965727	7110	0.458148076551	0.0
15	85978983	85981384	1074	0.447127393838	0.0
15	85984748	85994821	4339	0.430712725829	0.0
15	86005591	86011787	2891	0.466516056156	0.0
15	86020193	86025761	2591	0.465254085114	0.0
15	86028968	86029464	376	0.756539235412	0.0
15	86032331	86078293	21303	0.463481495986	0.0
15	87399758	87400053	89	0.300675675676	0.0
15	87518592	87537450	7112	0.377114375099	0.0
15	87782240	87829568	18763	0.396437702043	0.0
15	87863161	87874248	4368	0.393939393939	0.0
15	87874308	87880169	2175	0.371033776868	0.0
15	87886370	87907199	7842	0.376476236198	0.0
15	87908097	87909620	578	0.379265091864	0.0
15	87916664	87974278	21487	0.372941074373	0.0
15	87974727	87980165	2117	0.389225960655	0.0
15	87982721	88001260	7210	0.388888888889	0.0
15	88002711	88086484	31850	0.380189557619	0.0
15	88086510	88171190	33566	0.396381714907	0.0
15	88173978	88244502	25608	0.363105281815	0.0
15	88244607	88252069	2952	0.395551386842	0.0
15	88258506	88289122	11227	0.366691707221	0.0
15	88289526	88338067	17950	0.369782868444	0.0
15	88338469	88350511	4414	0.366519970107	0.0
15	88353553	88365075	4193	0.363880933785	0.0
15	88597725	88636444	15036	0.388326446281	0.0
15	88655670	88710830	19631	0.355885498813	0.0
15	88712989	88725410	4442	0.35759137015	0.0
15	88735009	88763229	11378	0.403174940647	0.0
15	88768315	88806094	14258	0.377395447327	0.0
15	88830609	88853825	9305	0.400783908343	0.0
15	88857316	88870408	5325	0.406705873367	0.0
15	89655633	89660974	2596	0.485960314489	0.0
15	89794963	89803629	3500	0.403830621899	0.0
15	89839713	89845032	2211	0.415601503759	0.0
15	89866541	89894193	12953	0.468412107185	0.0
15	89899909	89908386	4105	0.484194385468	0.0
15	89909399	89962206	24491	0.463774428117	0.0
15	89968037	89969483	736	0.508638562543	0.0
15	89979239	89991776	6043	0.481974796618	0.0
15	89994780	90000410	2554	0.453560646422	0.0
15	90006867	90022723	6593	0.415778520527	0.0
15	90847721	90858605	4881	0.448415250345	0.0
15	90859468	90859909	208	0.470588235294	0.0
15	91149115	91158248	4417	0.483577841034	0.0
15	91159469	91223024	28255	0.444568569451	0.0
15	91224401	91231302	2998	0.434366850188	0.0
15	91232642	91266401	15217	0.450740521327	0.0
15	91648110	91648395	132	0.461538461538	0.0
15	91693179	91694564	520	0.37518037518	0.0
15	91791527	91811757	8708	0.430428550245	0.0
15	91812745	91824418	5692	0.487579235909	0.0
15	91824889	91888694	26511	0.415493840705	0.0
15	91889483	91903685	6358	0.447651904527	0.0
15	91904252	91949661	21164	0.466064743449	0.0
15	91989604	91999827	4559	0.445911580595	0.0
15	92003362	92025747	9615	0.429509514875	0.0
15	92028505	92029809	420	0.32183908046	0.0
15	92029826	92032610	939	0.337163375224	0.0
15	92038061	92038320	77	0.296153846154	0.0
15	92092762	92101676	3598	0.403589455973	0.0
15	92105500	92108722	1466	0.45485572448	0.0
15	92119972	92128688	4554	0.522427440633	0.0
15	92135163	92143382	4224	0.513868613139	0.0
15	92143384	92147317	1940	0.493136756482	0.0
15	92162318	92167317	2451	0.4902	0.0
15	92169892	92169899	7	0.875	0.0
15	92200901	92201526	458	0.731629392971	0.0
15	92727532	92763188	13757	0.385814847015	0.0
15	92773087	92773209	51	0.414634146341	0.0
15	92775508	92778015	1133	0.451754385965	0.0
15	92778017	92779448	509	0.355446927374	0.0
15	92783406	92783645	66	0.275	0.0
15	92784177	92825330	16197	0.393570491325	0.0
15	92865034	92869547	1820	0.403190075321	0.0
15	92932649	92957731	10272	0.409520392298	0.0
15	92969332	92972163	1105	0.390183615819	0.0
15	92973664	93023913	20282	0.403621890547	0.0
15	93023942	93026470	996	0.393831553974	0.0
15	93779603	93806222	12260	0.460555972953	0.0
15	95102910	95128146	10204	0.404326980227	0.0
15	95129571	95147780	7576	0.416035145524	0.0
15	95149678	95167520	7052	0.395225018214	0.0
15	95873987	95875101	486	0.435874439462	0.0
15	96099955	96105999	2655	0.439205955335	0.0
15	96133301	96191752	21596	0.369465544378	0.0
15	96196598	96216291	8108	0.411698994618	0.0
15	96227083	96228307	447	0.364897959184	0.0
15	96228717	96270177	15369	0.370685704638	0.0
15	96271654	96273500	661	0.357877639415	0.0
15	96291151	96292908	712	0.405005688282	0.0
15	96305156	96307810	935	0.352165725047	0.0
15	96377492	96380651	1193	0.37753164557	0.0
15	96380653	96416640	13059	0.362870956986	0.0
15	96417045	96440778	9441	0.397783770119	0.0
15	96441903	96448103	2275	0.366876310273	0.0
15	96448821	96449514	306	0.440922190202	0.0
15	96746592	96751002	1593	0.36114259805	0.0
15	96790581	96807087	6181	0.374447204216	0.0
15	96838106	96850101	3978	0.331610536846	0.0
15	96851794	96854169	827	0.348063973064	0.0
15	96854464	96870970	6185	0.374689525656	0.0
15	96877271	96883134	1927	0.328615279673	0.0
15	96944257	97003156	21723	0.368811544992	0.0
15	97003158	97006645	1327	0.380447247706	0.0
15	97006747	97015499	3428	0.391637152976	0.0
15	97532491	97536804	1629	0.377607788595	0.0
15	97599420	97604843	2097	0.386615044248	0.0
15	97608050	97609768	814	0.473531122746	0.0
15	97610973	97666006	21826	0.396591198168	0.0
15	97705294	97742690	18969	0.507233200524	0.0
15	97792678	97801845	3735	0.407395287958	0.0
15	97803436	97805578	856	0.399440037331	0.0
15	97831419	97831456	16	0.421052631579	0.0
15	97834401	97844718	3737	0.362182593526	0.0
15	97858834	97877568	7995	0.426741393114	0.0
15	97878713	97925229	17551	0.377302921513	0.0
15	97925645	97945787	8177	0.40594747555	0.0
15	97948906	97952623	1434	0.385691231845	0.0
15	97957461	97988264	11579	0.375892741202	0.0
15	97997438	97999470	769	0.378258730939	0.0
15	98169956	98217233	17705	0.374487076441	0.0
15	98219514	98237354	7078	0.396726640883	0.0
15	98243364	98244321	415	0.433194154489	0.0
15	98249820	98255069	2233	0.425333333333	0.0
15	98260484	98272970	5002	0.400576599664	0.0
15	98274789	98296074	7813	0.367048764446	0.0
15	98306376	98307870	530	0.354515050167	0.0
15	98327761	98351078	9195	0.394330560082	0.0
15	98375411	98405729	11054	0.364589861143	0.0
15	98405731	98463640	21211	0.366275254706	0.0
15	98463652	98477484	5640	0.407720667968	0.0
15	98477486	98497178	7421	0.376834408165	0.0
15	98531169	98568773	14426	0.383619199575	0.0
15	98589421	98599324	3157	0.318760096931	0.0
15	98607227	98645109	13522	0.356941108149	0.0
15	98652884	98684557	11383	0.359379933068	0.0
15	98685715	98745156	21941	0.369116113186	0.0
15	98745738	98762178	6128	0.372726719786	0.0
15	98762308	98841679	29882	0.376480370912	0.0
15	98882396	98889498	2628	0.369984513586	0.0
15	99584279	99621554	15157	0.406615516686	0.0
15	99623001	99633301	4212	0.408892340549	0.0
15	99633789	99695997	25649	0.412303685962	0.0
15	101981190	101991189	4375	0.4375	0.0
16	1	10000	0	0.0	0.986
16	3448745	3460127	5291	0.464815953615	0.0
16	3499001	3511572	6105	0.48560292714	0.0
16	3788298	3810371	10016	0.453746489082	0.0
16	7246884	7258393	4732	0.411120764553	0.0
16	7292025	7302699	4281	0.401030444965	0.0
16	7305300	7313011	3278	0.42505186722	0.0
16	7313664	7340451	11088	0.41391667911	0.0
16	7342955	7344096	447	0.391418563923	0.0
16	7429647	7435327	2366	0.41647597254	0.0
16	7472649	7495896	9252	0.397969717825	0.0
16	7496740	7502540	2541	0.43802792622	0.0
16	7511104	7542158	13359	0.430172274996	0.0
16	7548973	7564067	6558	0.434448492878	0.0
16	7573011	7590352	7263	0.418809825856	0.0
16	7591601	7598265	2755	0.413353338335	0.0
16	7598444	7612061	5310	0.389925099133	0.0
16	7615069	7638966	10179	0.425935224705	0.0
16	7638994	7652745	5880	0.42757417103	0.0
16	7654407	7679218	10222	0.411978075125	0.0
16	9318148	9351211	15232	0.46068231309	0.0
16	9351900	9393615	18394	0.440933934222	0.0
16	9395027	9421544	11475	0.432724941549	0.0
16	9428196	9437279	3957	0.435601056803	0.0
16	9440227	9465062	10786	0.434288935416	0.0
16	9478174	9527011	21076	0.431549203489	0.0
16	9529733	9544555	6177	0.416717263712	0.0
16	9735992	9771149	14068	0.400136526537	0.0
16	9782526	9848711	27621	0.417323905358	0.0
16	9848903	9868098	7946	0.413940404251	0.0
16	9872728	9914165	17100	0.412664703895	0.0
16	11736121	11743319	3528	0.490068065009	0.0
16	12220595	12220755	91	0.565217391304	0.0
16	13005565	13024241	7752	0.41505595117	0.0
16	13024243	13029270	2029	0.40354017502	0.0
16	13029272	13032613	1424	0.426092160383	0.0
16	13036418	13036819	112	0.278606965174	0.0
16	13037298	13197796	68636	0.427641293715	0.0
16	13206351	13218197	5101	0.43057314088	0.0
16	13220681	13264030	18889	0.435732410611	0.0
16	13270399	13289304	7938	0.419866708981	0.0
16	13767950	13775040	2702	0.381046396841	0.0
16	13775213	13792525	7502	0.433316005314	0.0
16	13842440	13850382	3102	0.390532544379	0.0
16	13850584	13853978	1170	0.344624447717	0.0
16	13854264	13883908	11324	0.381986844325	0.0
16	13886546	13922377	14296	0.398972985041	0.0
16	13924190	13977395	21845	0.410573995414	0.0
16	14076713	14087549	4542	0.419119682569	0.0
16	14093438	14094294	326	0.380396732789	0.0
16	14094296	14139618	18360	0.405092337224	0.0
16	14146447	14151956	2049	0.371869328494	0.0
16	14156600	14162680	2623	0.431343529025	0.0
16	14194817	14200315	2516	0.457537734133	0.0
16	14202220	14202458	124	0.518828451883	0.0
16	14202460	14240774	16732	0.43669581104	0.0
16	14244560	14256126	5071	0.438402351517	0.0
16	14256129	14271887	6948	0.440890919475	0.0
16	14283558	14300587	6224	0.365472695244	0.0
16	14303836	14316067	4996	0.408436886854	0.0
16	14317270	14324464	2785	0.387074357192	0.0
16	14389686	14399562	3719	0.376531335426	0.0
16	14412431	14419291	2404	0.350386241073	0.0
16	14433989	14435797	704	0.389165284688	0.0
16	14444299	14455610	4721	0.417344413013	0.0
16	14456754	14518484	28025	0.453985841797	0.0
16	14520507	14528197	3628	0.471720192433	0.0
16	22777530	22780111	1085	0.420216886135	0.0
16	22780412	22813179	12426	0.379211425781	0.0
16	22819280	22821089	834	0.460773480663	0.0
16	22974356	22977150	1096	0.392128801431	0.0
16	22985263	23033928	20929	0.430053836354	0.0
16	23039811	23074310	14486	0.419884057971	0.0
16	23103529	23145652	17477	0.414894122116	0.0
16	23158923	23217631	24642	0.419731216679	0.0
16	23248300	23253456	2228	0.432034128369	0.0
16	23253681	23272101	7758	0.421149774714	0.0
16	23272646	23275933	1378	0.419099756691	0.0
16	23276223	23315729	16684	0.422304907991	0.0
16	23317029	23333027	7067	0.441715107194	0.0
16	23333160	23335982	1153	0.408430747432	0.0
16	23544167	23577399	14952	0.449914241868	0.0
16	23577706	23596806	7829	0.409873828595	0.0
16	23611346	23625157	6106	0.442079351289	0.0
16	23632846	23643114	4947	0.481741162723	0.0
16	23650807	23715973	31309	0.480442555281	0.0
16	23784215	23792165	3768	0.473902653754	0.0
16	23793939	23797949	1796	0.44776863625	0.0
16	23798324	23809641	5082	0.449019261354	0.0
16	23812283	23823530	5501	0.489064722617	0.0
16	23823940	23826834	1306	0.451122625216	0.0
16	23826836	23853942	13049	0.481388571218	0.0
16	23854005	23865481	5203	0.45334146554	0.0
16	23865542	23866853	702	0.53506097561	0.0
16	23867205	23875496	3892	0.469368065605	0.0
16	23875547	23898645	10882	0.471102645136	0.0
16	23900185	23906020	2743	0.470013708019	0.0
16	23906022	23922512	7601	0.460918076527	0.0
16	23933163	23981379	21086	0.437314640065	0.0
16	23982680	24045079	28511	0.456907051282	0.0
16	24046980	24048780	803	0.445863409217	0.0
16	24049906	24056886	3410	0.488468700759	0.0
16	24056994	24058719	676	0.391657010429	0.0
16	24060245	24077852	7574	0.43014538846	0.0
16	24318981	24337783	8055	0.428389086848	0.0
16	24338151	24385104	21067	0.448673169485	0.0
16	24387072	24448408	26262	0.428159186136	0.0
16	24491412	24507295	6833	0.43018131453	0.0
16	24555280	24581611	11367	0.431680085068	0.0
16	24587735	24595519	3137	0.402954399486	0.0
16	24597022	24612358	6366	0.415074656061	0.0
16	24612360	24642944	12679	0.414549615825	0.0
16	24645488	24648440	1216	0.411784625804	0.0
16	24649475	24664161	6783	0.461836998706	0.0
16	24666304	24674810	3769	0.443046902551	0.0
16	24683925	24693096	4031	0.439489751417	0.0
16	24710482	24754577	19367	0.439200834543	0.0
16	24756888	24830524	31825	0.43218762307	0.0
16	24830526	24831961	613	0.426880222841	0.0
16	24833064	24834278	481	0.395884773663	0.0
16	24834280	24835311	397	0.384689922481	0.0
16	24835313	24846569	5099	0.452962601048	0.0
16	25175658	25182850	3403	0.4730988461	0.0
16	25192428	25193499	508	0.473880597015	0.0
16	25196665	25199724	1446	0.472549019608	0.0
16	25201714	25218651	7575	0.44721927028	0.0
16	25219945	25221442	513	0.342456608812	0.0
16	25222708	25268326	20750	0.454854337009	0.0
16	25268496	25279661	5456	0.488626186638	0.0
16	25482258	25488051	2579	0.445115636866	0.0
16	25494053	25513470	8911	0.458904109589	0.0
16	25515047	25531940	7319	0.433230732805	0.0
16	25532973	25574780	18579	0.444388633754	0.0
16	25811381	25814271	1023	0.353856796956	0.0
16	25825584	25847118	8612	0.399907127931	0.0
16	25847120	25860705	5252	0.386574414839	0.0
16	25862909	25873248	4167	0.402998065764	0.0
16	25873465	25889045	6242	0.400616135036	0.0
16	25889244	25903788	6119	0.4206943967	0.0
16	25903816	25913529	4193	0.431645048384	0.0
16	25914829	25934463	7952	0.404991087344	0.0
16	26012204	26031621	7595	0.391131939438	0.0
16	26032914	26049289	6091	0.371946751343	0.0
16	26049420	26061463	5608	0.465626037861	0.0
16	26103022	26103336	154	0.488888888889	0.0
16	26119608	26131854	5280	0.431125990038	0.0
16	26131856	26132125	117	0.433333333333	0.0
16	26132127	26133697	722	0.459579885423	0.0
16	26133699	26146891	5696	0.431744106723	0.0
16	26198023	26310764	46826	0.415337673627	0.0
16	26312548	26336546	9974	0.415600650027	0.0
16	26341153	26341760	242	0.398026315789	0.0
16	26356284	26365020	3733	0.42726336271	0.0
16	26365833	26372037	2086	0.336180499597	0.0
16	26377130	26447787	29959	0.424000113221	0.0
16	26609027	26609627	149	0.247920133111	0.0
16	26613514	26645631	12501	0.389220997571	0.0
16	26649110	26650466	530	0.39056742815	0.0
16	26650478	26651285	314	0.388613861386	0.0
16	26656346	26711622	21283	0.385024512908	0.0
16	26745151	26776195	12749	0.410661942342	0.0
16	26778401	26806012	9931	0.359662465595	0.0
16	26808806	26811182	950	0.399663441313	0.0
16	26818355	26849447	12296	0.395458784936	0.0
16	26863425	26868079	1838	0.394844253491	0.0
16	26871419	26883954	5169	0.412332482451	0.0
16	26889226	26899629	4491	0.431660899654	0.0
16	26943547	26946101	1108	0.433659491194	0.0
16	26946338	26951588	2231	0.424871453057	0.0
16	26952781	26968716	6577	0.412713353414	0.0
16	26968813	26969838	357	0.347953216374	0.0
16	26969840	27014377	19053	0.427791997845	0.0
16	27015462	27028396	5506	0.425666795516	0.0
16	27028859	27038208	3642	0.389518716578	0.0
16	27039321	27040197	324	0.369441277081	0.0
16	27095643	27132437	15967	0.433944829461	0.0
16	27135145	27138553	1428	0.418891170431	0.0
16	27138555	27138629	26	0.346666666667	0.0
16	27138861	27138871	1	0.0909090909091	0.0
16	27139469	27139936	209	0.446581196581	0.0
16	27749881	27760264	5289	0.509341294299	0.0
16	27760937	27804679	19575	0.447500171456	0.0
16	27805880	27827526	9386	0.433593569548	0.0
16	27828257	27841795	7074	0.522490582761	0.0
16	27842588	27863958	11228	0.525384867344	0.0
16	27863960	27868312	2323	0.533654950609	0.0
16	27871698	27888360	8142	0.48862749805	0.0
16	27888571	27899006	5093	0.48802223074	0.0
16	27899009	27899012	2	0.5	0.0
16	27899033	27938820	18687	0.469664220368	0.0
16	27943414	28030892	40255	0.460167583077	0.0
16	28034416	28062508	12869	0.458085644111	0.0
16	28064096	28088779	11154	0.451871657754	0.0
16	28090180	28093859	1538	0.417934782609	0.0
16	29874127	29876476	1496	0.636595744681	0.0
16	29884618	29900664	8101	0.504829563158	0.0
16	29901539	29937972	16592	0.455398803316	0.0
16	29948908	29967684	7182	0.38248921553	0.0
16	29971011	29972741	665	0.384170999422	0.0
16	29973533	29973808	74	0.268115942029	0.0
16	30006403	30026362	9531	0.47750501002	0.0
16	30026364	30033128	3547	0.524316334072	0.0
16	30038597	30042304	1809	0.48786407767	0.0
16	30418542	30438128	11127	0.568080869965	0.0
16	30483001	30518634	18860	0.529269798507	0.0
16	30552822	30582085	13813	0.472013395298	0.0
16	30582087	30621123	20020	0.512846786382	0.0
16	31180162	31204947	12578	0.507463890906	0.0
16	31216588	31238453	11623	0.531555840117	0.0
16	31250831	31315341	29838	0.462525770799	0.0
16	31316786	31323879	3556	0.501268677756	0.0
16	36051380	46380747	1051530	0.101800032684	0.726522668183
16	48130867	48175561	16726	0.374225304844	0.0
16	48175563	48210152	12722	0.367794160162	0.0
16	48210795	48247006	14531	0.40127582017	0.0
16	48247825	48256683	3644	0.411333107574	0.0
16	48544191	48574561	12727	0.419051068453	0.0
16	48574563	48576835	889	0.391113066432	0.0
16	48578170	48588243	4208	0.417708953742	0.0
16	48592487	48600069	2967	0.391269945932	0.0
16	48602368	48616787	5788	0.401386962552	0.0
16	48617565	48639290	9397	0.432523244039	0.0
16	48641227	48675255	14111	0.41467571777	0.0
16	48675258	48675260	1	0.333333333333	0.0
16	48675306	48686411	4268	0.384296776517	0.0
16	48933389	48948086	5843	0.397537079875	0.0
16	49095795	49127047	14372	0.459859853454	0.0
16	49175753	49184249	3944	0.464163822526	0.0
16	49207967	49221321	6361	0.476301010857	0.0
16	49687584	49706743	8158	0.425782881002	0.0
16	49927638	49928494	405	0.472578763127	0.0
16	49936053	49944855	3752	0.426218334659	0.0
16	49946610	49946839	114	0.495652173913	0.0
16	50107548	50108519	463	0.47633744856	0.0
16	50108912	50150725	20365	0.487037834218	0.0
16	50152158	50173852	10238	0.471905969117	0.0
16	50176840	50187865	5292	0.479956466534	0.0
16	50191224	50260118	34850	0.505842223674	0.0
16	50260183	50286989	12998	0.484873353975	0.0
16	50352024	50393642	21058	0.50597083063	0.0
16	50421817	50425812	2018	0.505005005005	0.0
16	50477642	50527604	25545	0.511278345976	0.0
16	50527606	50563737	17952	0.496844902026	0.0
16	50563928	50579257	8342	0.544161774299	0.0
16	50579765	50647261	33098	0.490362534631	0.0
16	50874895	50928390	21870	0.408815612382	0.0
16	50928766	50932429	1493	0.407478165939	0.0
16	50932827	50988939	25544	0.455224279579	0.0
16	50997991	51013393	8451	0.548659352074	0.0
16	51016131	51019824	2243	0.60720086627	0.0
16	51020237	51030260	5903	0.588886671987	0.0
16	51219187	51340974	59092	0.485203796762	0.0
