chr	start	stop
6	66333299	66338736
6	66337420	66407375
6	66338624	66407517
6	66350124	66353598
6	66358069	66363687
6	66416752	66423410
6	66500447	66504736
6	66500457	66505598
6	66500457	66505598
6	66532229	66547173
6	66581579	66591158
6	66615169	66616128
6	66658053	66667175
6	66720646	66723287
6	66720646	66723287
6	66720866	66723287
6	66720907	66723287
6	66720912	66725014
6	66764779	66774814
6	66803494	66811194
6	66803494	66820077
6	66806433	66811194
6	66846927	66868429
6	66879287	66885072
6	66899678	66909512
6	66948201	66960357
6	66963003	66978856
6	67055429	67059211
6	67060315	67062547
6	67063930	67065601
6	67075771	67086065
6	67105700	67136034
6	67122587	67135722
6	67128932	67150737
6	67129538	67139096
6	67143652	67149034
6	67209890	67247855
6	67233452	67237025
6	67233452	67237025
6	67261754	67264272
6	67301124	67305697
6	67301124	67332693
6	67428958	67438749
6	67526355	67538732
6	67572649	67604156
6	67642741	67700993
6	67720019	67777021
6	67772400	67789480
6	67777021	67799137
6	67783414	67828079
6	67785608	67795324
6	67808373	67888872
6	67815618	67842041
6	67818168	67933546
6	67854155	67932974
6	67954957	67976046
6	67990740	68066488
6	68109545	68126946
6	68112292	68145366
6	68192909	68224756
6	68428673	68429468
6	68428673	68429468
6	68428695	68429499
6	68456905	68466022
6	68512011	68531598
6	68520212	68532109
6	68520212	68532117
6	68697024	68703465
6	68757464	68761753
6	68761281	68761777
6	68761281	68761777
6	68761303	68761828
6	68761322	68761746
6	68761322	68767169
6	68779601	68804651
6	68842407	68868848
6	68932915	68947163
6	68973200	68981940
6	68977794	68981828
6	68977794	68981828
6	68977815	68981828
6	68977922	68981767
6	68977922	68987568
6	69084721	69087723
6	69087808	69120980
6	69145805	69206878
6	69149831	69151766
6	69304196	69308615
6	69304204	69308603
6	69304223	69308502
6	69372188	69372621
6	69400026	69401891
6	69450873	69513415
6	69479097	69568101
6	69480793	69482368
6	69481176	69490469
6	69486604	69495090
6	69494721	69513415
6	69495689	69511415
6	69502378	69503936
6	69505423	69513415
6	69533240	69555354
6	69541612	69556930
6	69622716	69623635
6	69668216	69669244
6	69882070	69883432
6	70116797	70125423
6	70146590	70146761
6	70195009	70216813
6	70251919	70851797
6	70291572	70294594
6	70312105	70317536
6	70347000	70347533
6	70475370	70475721
6	70533381	70533795
6	70533736	70536182
6	70559527	70560358
6	70623616	70624488
6	70623616	70624488
6	70623617	70624527
6	70889294	70891972
6	70940074	70943919
6	70980994	70981687
6	71151003	71152935
6	71175455	71232095
6	71245253	71258332
6	71288707	71289367
6	71288749	71288972
6	71374860	71375417
6	71374924	71386625
6	71381421	71381559
6	71381428	71381990
6	71381475	71381559
6	71381514	71386882
6	71381828	71397101
6	71381831	71381994
6	71446275	71451332
6	71629767	71630781
6	71846445	71851022
6	71850585	71851077
6	71850763	71851107
6	71850796	71850855
6	72118025	72124698
6	72152598	72158597
6	72154148	72163837
6	72154154	72164635
6	72154157	72164815
6	72154164	72161590
6	72193085	72200698
6	72512238	72513063
6	72552063	72559924
6	72652259	72655393
6	72680985	72695608
6	72712644	72722245
6	73019031	73020231
6	73209219	73210144
6	73262580	73262953
6	73270467	73272699
6	73340647	73342026
6	73407558	73407764
6	73417218	73472499
6	73429583	73430858
6	73452184	73466145
6	73452369	73492411
6	73457683	73500969
6	73473726	73479952
6	73478062	73479315
6	73518897	73519826
6	73548472	73571276
6	73582652	73712004
6	73593367	73711354
6	73630597	73632526
6	73630597	73632526
6	73630857	73632888
6	73632340	73635495
6	73751246	73766129
6	73756425	73756889
6	73794491	73796622
6	73794994	73795237
6	73795084	73795154
6	73825497	73827498
6	73855058	73904833
6	73862815	73894540
6	73862860	73862964
6	73881617	73889167
6	73882290	73892455
6	73882344	73892723
6	73882509	73891287
6	73900493	73936790
6	73903853	73910680
6	73934504	73992712
6	73954534	74227475
6	73992847	74006944
6	73999208	74007139
6	73999255	74007118
6	74108774	74109536
6	74122743	74123805
6	74122784	74123735
6	74122787	74123743
6	74158700	74159832
6	74223006	74223357
6	74276253	74291139
6	74389606	74427949
6	74452493	74475478
6	74489139	75021608
6	74516782	74520274
6	74555374	74556584
6	74854493	74873823
6	74859500	74873823
6	75008120	75016070
6	75009148	75012924
6	75011287	75012914
6	75011314	75012924
6	75109153	75113215
6	75112949	75113550
6	75445760	75451170
6	75445760	75451170
6	75445883	75451048
6	75446008	75451009
6	75493183	75832955
6	75532415	75556755
6	75534325	75555578
6	75576088	75576175
6	75576088	75590920
6	75584822	75594045
6	75640475	75640688
6	75677005	75678478
6	75691497	75693154
6	75908579	75911912
6	75937408	75994816
6	75976487	75977513
6	75977714	75978254
6	76024995	76025351
6	76111658	76113032
6	76118915	76137876
6	76120824	76138280
6	76175242	76190575
6	76306993	76319443
6	76307007	76319413
6	76307007	76319413
6	76307183	76318064
6	76308580	76318845
6	76340107	76766856
6	76350056	76362738
6	76383776	76407351
6	76387666	76392651
6	76387775	76392924
6	76387775	76393975
6	76387874	76393975
6	76510823	76511917
6	76538455	76556720
6	76556661	76569264
6	76600209	76617887
6	76601319	76614757
6	76601896	76626746
6	76707753	76743087
6	76719470	76744938
6	76727509	76749270
6	76729397	76750075
6	76729541	76750632
6	76730151	76743087
6	76739784	76744583
6	76740405	76743091
6	76740405	76743091
6	76790458	76791620
6	76839630	76859917
6	76879514	77548532
6	76908677	76923584
6	76919503	76930822
6	77115144	77134199
6	77155376	77166035
6	77155464	77166396
6	77155484	77166335
6	77203684	77207240
6	77299440	77302254
6	77300245	77301760
6	77300245	77301760
6	77558139	77574488
6	77615350	77624968
6	77625142	77649155
6	77625142	77793346
6	77637036	78304401
6	77644469	77647517
6	77698011	77754705
6	77730801	77736963
6	78120442	78151327
6	78146982	78324227
6	78167490	78183835
6	78169745	78189867
6	78169830	78189665
6	78170141	78189160
6	78241071	78356348
6	78254254	78283201
6	78257145	78326908
6	78257477	78326758
6	78257751	78326571
6	78258926	78267301
6	78259348	78270730
6	78259348	78322253
6	78285373	78325468
6	78290200	78323407
6	78383312	78389107
6	78463180	78463996
6	78473976	78497814
6	78593905	78605135
6	78622886	78640157
6	78687349	78734648
6	78811366	78820968
6	78811375	78820784
6	78811375	78821261
6	78812167	78815424
6	78948221	78950074
6	79017294	79017469
6	79077200	79079531
6	79077365	79077926
6	79078932	79080437
6	79424067	79426452
6	79449734	79451623
6	79449916	79451693
6	79470248	79488945
6	79485432	79488089
6	79616459	79617596
6	79666913	79669810
6	79751718	79766520
6	79764433	79767909
6	79847415	79860706
6	79847929	79859516
6	79897002	79903029
6	79925039	79926196
6	79995520	79999477
6	80008275	80008631
6	80035124	80035247
6	80190665	80316006
6	80272986	80277396
6	80283989	80290085
6	80330605	80345670
6	80345044	80346220
6	80458786	80464484
6	80552126	80733237
6	80568268	80579817
6	80568558	80582133
6	80574001	80583860
6	80574023	80583767
6	80574023	80583820
6	80574472	80579817
6	80574472	80585386
6	80797525	80804415
6	80797525	80804415
6	80806079	80858436
6	80826250	80911590
6	80935114	80937197
6	81003798	81175693
6	81036384	81044668
6	81061463	81121743
6	81142662	81144163
6	81192186	81197531
6	81268256	81271747
6	81302737	81319338
6	81311967	81322296
6	81319667	81324305
6	81384298	81386722
6	81407113	81409971
6	81407503	81408825
6	81407503	81408825
6	81418193	81426721
6	81466470	81467807
6	81466511	81467799
6	81466645	81467176
6	81676409	81677456
6	81679215	81685981
6	81745723	81746192
6	81938724	81947043
6	81940616	81945308
6	82078134	82090155
6	82191205	82191392
6	82367439	82368816
6	82402533	82494997
6	82581263	82913106
6	82625285	82626412
6	82689289	82697332
6	82800764	82801993
6	82810779	82849833
6	82815167	82858041
6	82826474	82836307
6	82892407	82892882
6	83025712	83027265
6	83119983	83120661
6	83193378	83193454
6	83200136	83210694
6	83210373	83211890
6	83345954	83431208
6	83382777	83386854
6	83431875	83442666
6	83515044	83528832
6	83646523	84334565
6	83647119	84333048
6	83708656	83708858
6	83708718	83709177
6	83708762	83708858
6	83873018	83879136
6	83914363	83916832
6	83997047	84007113
6	84024920	84029554
6	84025898	84029508
6	84025898	84029508
6	84212532	84213208
6	84510667	84511270
6	84594905	84605054
6	84784635	84891823
6	85199832	85218420
6	85407084	85416368
6	85513878	85514375
6	85514251	85514443
6	85550092	85553633
6	85663245	85664210
6	85757359	85802405
6	85763589	85841103
6	85766195	85840029
6	85834814	85862731
6	85914026	85916141
6	85914115	85916114
6	85914122	85916116
6	85987361	85998493
6	85987901	85998544
6	85987901	86010282
6	85995537	87132936
6	86177687	86188991
6	86318372	86321760
6	86347534	86350487
6	86364365	86373223
6	86399278	86404262
6	86399281	86404300
6	86399281	86404300
6	86435807	86460274
6	86472027	86473413
6	86513353	86519178
6	86596525	86607688
6	86637219	86648681
6	86637245	86641844
6	86637249	86642014
6	86637249	86642014
6	86637410	86641724
6	86696473	86708123
6	86696639	86708123
6	86696639	86708123
6	86696922	86701400
6	87011236	87065794
6	87015100	87068122
6	87413727	87414139
6	87605667	87609483
6	87716650	87719634
6	87834782	87843525
6	88021463	88022956
6	88021463	88022956
6	88021511	88023600
6	88091426	88092704
6	88091474	88092432
6	88091475	88092739
6	88091486	88092723
6	88092211	88102233
6	88129224	88159341
6	88183190	88198071
6	88183282	88261747
6	88339382	88342506
6	88548228	88868740
6	88566337	88566787
6	88651522	88656503
6	88711550	88742636
6	88773696	88877310
6	88781475	88782596
6	88781505	88782487
6	88781505	88782487
6	88819237	88825960
6	88997080	88997906
6	89047276	89049902
6	89077301	89087966
6	89080954	89084754
6	89091772	89092947
6	89132231	89137224
6	89132232	89137215
6	89132296	89137220
6	89136169	89141974
6	89211912	89212494
6	89211912	89212504
6	89212034	89212457
6	89245748	89246622
6	89352560	89353185
6	89352673	89359003
6	89631579	89631917
6	89745335	89763541
6	89753235	89753512
6	89796821	89800180
6	89950039	90008844
6	90067687	90080928
6	90295374	90297124
6	90413179	90465496
6	90515256	90515858
6	90649099	90650605
6	90649099	90650605
6	90649104	90650525
6	90650590	90655700
6	90678391	93828978
6	90714242	90715232
6	91089113	91090822
6	91236473	91247078
6	91276024	91407103
6	91276673	91410278
6	91280252	91289173
6	91515392	91623154
6	91519248	91601461
6	91570352	91821142
6	91618674	92500682
6	91636060	91638044
6	91838354	91839474
6	91879666	91883745
6	92051044	92073267
6	92115502	92126089
6	92151320	92152730
6	92264529	92271192
6	92392590	92481088
6	92608137	92756331
6	92759763	92763248
6	92865063	92869218
6	92865121	92869206
6	92865391	92870274
6	92866148	92868912
6	92886548	92889603
6	92886548	92889603
6	92886611	92889462
6	93001425	93014304
6	93234212	93242895
6	93240828	93243111
6	93242095	93245107
6	93561608	93625580
6	93768888	93877954
6	93830315	93835503
6	93836633	93843883
6	93838407	94562891
6	93865351	93886644
6	93865632	93880348
6	93871898	93875793
6	93871898	93880348
6	93872071	93880211
6	93966565	94003786
6	94024780	94026129
6	94025208	94026044
6	94025208	94026044
6	94187493	94207926
6	94229085	94361449
6	94253335	94259392
6	94253335	94259392
6	94253353	94259380
6	94340878	94359877
6	94356577	94409565
6	94357077	94409243
6	94398125	94415227
6	94399241	94411313
6	94410914	94445396
6	94424481	94429725
6	94443288	94606025
6	94483567	94484740
6	94483604	94484618
6	94483675	94484674
6	94490458	94504553
6	94567860	94913031
6	94573743	94671024
6	94578812	94582040
6	94579320	94582196
6	94579323	94581684
6	94579342	94582180
6	94579531	94584981
6	94610680	94917102
6	94621949	94639198
6	94624807	94650259
6	94639433	94651192
6	94677362	94878638
6	94677581	94679570
6	94706960	94783937
6	94713600	94847260
6	94748599	94779895
6	94790103	94878334
6	94799750	94836632
6	94803741	94893683
6	94804117	94850739
6	94830801	94970302
6	94831334	94860249
6	94835739	94851090
6	94857369	94932846
6	94937128	94965418
6	94948634	94970302
6	95485144	95601939
6	95596052	95611048
6	95596844	95611379
6	95604910	95612110
6	95605104	95607783
6	95607542	95609480
6	95939725	95941545
6	95939763	95941501
6	95939763	95941523
6	95940945	95941439
6	96097405	96099247
6	96101642	96157431
6	96204881	96211805
6	96222433	96235467
6	96252451	96253615
6	96516517	96517803
6	96524340	96524665
6	96534108	96534416
6	96534108	96536199
6	96536078	96536453
6	96553731	96554499
6	96553731	96558817
6	96747101	96762828
6	96754050	96762271
6	96837225	96837453
6	97020143	97022670
6	97020279	97022940
6	97020305	97022882
6	97139761	97140750
6	97173382	97178746
6	97205816	97206263
6	97294512	97756583
6	97327151	97349956
6	97685003	97689100
6	97764497	97767519
6	97881289	97947329
6	97956389	97957003
6	97968854	97970661
6	98033145	98040006
6	98145390	98175098
6	98147707	98150157
6	98151695	98178085
6	98157301	98175098
6	98215150	98215603
6	98236214	98242095
6	98245670	98250611
6	98286772	98401911
6	98482752	98485527
6	98659423	98660174
6	98670801	98694123
6	98694588	98695457
6	98791821	98793895
6	98853318	98874189
6	98873484	98875578
6	98941284	98942955
6	98941284	98942955
6	98941310	98943203
6	99433198	99434124
6	99433693	99434787
6	99519468	99524678
6	99550759	99551225
6	99550925	99551225
6	99550997	99558404
6	99586625	99587445
6	99586678	99587397
6	99586683	99587468
6	99794282	99852132
6	99866985	99867798
6	99956551	99962758
6	100027911	100032644
6	100090025	100092123
6	100099920	100165675
6	100258942	100259602
6	100294040	100296164
6	100387279	100391206
6	100427640	100502979
6	100642931	100644026
6	100651514	100655712
6	100652571	100653141
6	100745890	100748632
6	100745890	100748632
6	100811400	100827677
6	100858575	100864164
6	100932232	100937054
6	100933264	100937004
6	100933264	100937004
6	100933335	100937004
6	101034637	101039542
6	101034695	101039485
6	101034736	101039097
6	101046724	101048735
6	101081680	101103430
6	101093024	101103430
6	101170381	101196395
6	101329117	101330863
6	101486590	101491139
6	101486681	101491148
6	101486683	101491153
6	101562291	101583022
6	101583453	101585582
6	101834549	101885131
6	101844639	101858719
6	101859757	101865536
6	101866723	101871637
6	101866723	101871637
6	101866735	101871538
6	101890173	102523905
6	101944808	101976065
6	101960757	101971767
6	101970619	101971233
6	101970619	101971233
6	101970677	101971225
6	101992994	102006851
6	102055580	102063925
6	102097766	102291785
6	102099188	102108439
6	102199578	102207451
6	102367174	102368060
6	102367180	102368047
6	102367247	102367939
6	102432467	102435273
6	102432467	102435273
6	102432579	102435253
6	102463812	102464442
6	102471611	102769456
6	102514420	102525766
6	102586906	102609779
6	102682989	102707917
6	102759277	102774061
6	102766128	102774061
6	102802429	102810189
6	102993120	103072760
6	103008659	103012034
6	103137785	103140176
6	103173767	103201288
6	103199574	103210064
6	103207013	103210499
6	103286138	103329119
6	103288133	103316076
6	103288817	103316311
6	103289589	103315014
6	103290101	103314186
6	103299546	103314186
6	103325554	103335420
6	103519126	103522425
6	103540946	103546938
6	103694206	103700877
6	103718002	103801321
6	103779205	103856475
6	103824647	103848365
6	103876434	104015630
6	103877088	104019186
6	104016001	104020749
6	104100591	104196371
6	104105970	104192772
6	104142314	104156840
6	104332756	104380984
6	104449094	104481736
6	104457558	104489251
6	104457602	104495493
6	104457602	104495493
6	104461140	104481736
6	104461140	104681794
6	104526947	104547691
6	104812829	104814952
6	104812909	104815002
6	104812951	104815882
6	104940494	104942121
6	104940494	104942121
6	105040506	105050922
6	105045958	105051132
6	105136336	105136722
6	105171732	105172795
6	105308869	105309405
6	105308869	105309405
6	105706769	105709576
6	105706769	105709576
6	105706774	105709743
6	105831887	105860806
6	105955966	105958345
6	105955976	105958356
6	105955976	105958356
6	106006388	106007521
6	106022016	106060483
6	106060483	106186526
6	106085409	106099661
6	106249524	106253603
6	106285970	106300618
6	106321830	106322854
6	106321830	106322892
6	106376516	106381488
6	106411147	106422104
6	106507358	106529538
6	106521290	106527717
6	106533349	106534848
6	106559372	106560722
6	106598382	106600254
6	107063692	107122210
6	107114323	107115714
6	107152550	107153696
6	107223059	107225283
6	107223582	107225102
6	107223629	107225092
6	107259985	107263490
6	107300273	107486998
6	107371648	107422385
6	107704931	107715585
6	107705464	107715585
6	107710148	107711313
6	107710159	107711313
6	107757605	107763861
6	107796084	107797819
6	107847140	107854649
6	107862573	107865029
6	107862936	107864017
6	107889334	107890466
6	107926723	107927555
6	107969403	107973465
6	108042750	108044397
6	108043468	108049241
6	108043900	108044152
6	108043900	108044944
6	108044093	108044944
6	108234267	108237486
6	108289480	108293877
6	108290618	108292695
6	108346888	108356831
6	108381530	108402135
6	108402598	108403006
6	108551110	108559803
6	108557767	108562009
6	108559759	108559803
6	108559759	108560184
6	108559759	108560959
6	108559759	108581972
6	108719285	108742668
6	108744270	108756737
6	108757228	108762014
6	108768197	108768821
6	108889248	108890405
6	108930846	108932779
6	108994558	109061233
6	109066527	109155889
6	109530734	109678188
6	109564376	109564906
6	109781398	110039587
6	109851505	109853223
6	109917629	109968957
6	110068003	110092290
6	110074849	110093032
6	110074988	110092034
6	110248521	110250688
6	110248521	110250688
6	110248533	110250682
6	110248619	110250603
6	110249015	110250688
6	110281727	110282745
6	110472160	110486579
6	110800108	111060832
6	110847352	110848350
6	110875540	110875588
6	110875540	110878478
6	110875540	110887392
6	110960643	110962538
6	111029497	111266063
6	111143942	111219169
6	111206694	111371610
6	111210640	111215632
6	111364036	111365194
6	111364811	111365185
6	111621035	111623465
6	111622791	111623411
6	111850832	111854368
6	112069748	112071779
6	112074523	112074910
6	112087382	112087638
6	112101381	112103216
6	112101556	112103175
6	112101556	112103175
6	112205955	112206706
6	112206364	112208231
6	112306438	112321124
6	112323883	112324556
6	112323883	112324556
6	112547708	112552088
6	112553993	112558303
6	112553994	112558253
6	112553994	112558253
6	112595825	112608342
6	112596839	112607647
6	113047373	113050254
6	113051981	113087651
6	113323951	113330244
6	113360875	113367735
6	113379755	113381914
6	113380559	113480818
6	113380589	113381906
6	113380609	113381933
6	113380609	113381933
6	113380941	113381933
6	113382365	113478754
6	113455842	113456953
6	113601851	113654706
6	113700204	113701304
6	113794224	113804823
6	113902865	113904082
6	113902873	113904059
6	114129808	114234849
6	114133034	114239030
6	114341933	114343976
6	114381113	114399129
6	114544600	114549494
6	114544609	114549500
6	114544609	114549500
6	114608106	114620302
6	114642313	114644145
6	114730852	114799617
6	114785132	114796996
6	114847609	114848326
6	114923004	115057996
6	115004500	115019257
6	115128364	115148756
6	115159183	115261595
6	115321403	115322504
6	115340908	115343537
6	115382794	115397195
6	115382810	115397200
6	115382911	115397200
6	115455285	115456995
6	115467543	115471535
6	115633040	115644791
6	115849312	115851758
6	115849312	115851758
6	115860157	115896866
6	115860157	115896866
6	116100937	116101005
6	116512305	116520303
6	116626816	116627084
6	116695365	116698854
6	116729806	116741136
6	116748518	116750510
6	116772148	116776598
6	116938755	116948654
6	116948035	116950264
6	117110220	117241389
6	117187959	117244409
6	117187959	117244409
6	117188021	117241389
6	117407363	117420332
6	117409429	117414981
6	117516641	117518525
6	117675254	117675323
6	117756203	117763449
6	117793080	117812692
6	117797909	117812053
6	117920616	117923868
6	118288272	118922212
6	118288968	118290429
6	118312970	118399418
6	118408895	118553762
6	118411994	118710323
6	118689984	118698960
6	118691893	118692701
6	118691941	118692853
6	118691941	118692853
6	118718302	118719244
6	118718315	118719330
6	118718315	118719330
6	118818180	118834905
6	118843933	118851662
6	118848914	118851806
6	118907760	118909144
6	118930232	118950922
6	118952559	118959737
6	119030441	119035211
6	119420169	119431805
6	119641627	119698044
6	119663049	119738576
6	119772894	119777337
6	119973435	119976982
6	120085298	120093837
6	120307836	120321357
6	120309404	120324169
6	120514967	120681270
6	120607496	120608443
6	120607505	120608429
6	120607535	120608389
6	120614063	120624318
6	120679635	120718798
6	120832864	120834944
6	121115289	121121036
6	121130096	121223772
6	121191100	121196696
6	121198335	121204954
6	121198335	121204954
6	121201761	121205242
6	121474423	121479200
6	121475253	121478858
6	121475358	121478806
6	121528847	121530770
6	121635972	121654966
6	121636376	121637180
6	121640297	121649754
6	121640398	121649739
6	121759211	121762272
6	121759266	121760466
6	121759266	121760507
6	121773246	121804365
6	121837988	121847787
6	121995683	121998893
6	122000344	122020539
6	122173551	122210754
6	122224103	122229897
6	122250278	122255213
6	122354704	122355236
6	122355090	122376630
6	122467678	122706716
6	122705932	122745131
6	122764654	122861875
6	122809391	122809766
6	123212123	123213724
6	123242551	123276098
6	123252214	123255633
6	123255022	123255138
6	123271182	123272194
6	123273093	123273358
6	123337804	123349201
6	123438113	123439050
6	123504080	123512364
6	123512125	123512372
6	123529295	123532320
6	123529531	123530751
6	123542952	123547431
6	123547181	123547583
6	123547372	123548763
6	123856125	123893136
6	123913061	123915173
6	123940169	123963220
6	123946625	124032978
6	123985844	123987781
6	124111431	124149840
6	124111431	124149840
6	124111511	124170550
6	124114796	124131105
6	124114796	124149616
6	124127507	124133755
6	124216272	124245245
6	124236732	124237843
6	124525924	124531067
6	124717222	124719415
6	124847965	124849329
6	125241997	125243036
6	125267789	125274768
6	125292791	125292962
6	125496619	125501840
6	125543023	125544206
6	125839370	125840763
6	125860860	125867229
6	125862123	125866006
6	125862130	125866310
6	126146861	126147098
6	126424425	126442112
6	126471655	126477504
6	126484651	126484703
6	126511019	126626125
6	126862361	126866945
6	126906269	126977249
6	127299123	127299263
6	127358645	127359206
6	127402717	127405338
6	127437324	127441785
6	127590475	127591850
6	127591607	127591850
6	127708207	127715006
6	127910988	127911953
6	127976767	127976887
6	128026303	128036223
6	128102781	128115270
6	128109244	128116416
6	128111577	128116453
6	128111625	128116428
6	128111625	128116428
6	128112032	128116416
6	128155632	128164231
6	128224398	128308450
6	128506366	128508410
6	128506366	128508410
6	128506632	128508444
6	128506728	128508054
6	128687405	128774554
6	128835689	128888875
6	128903126	128903766
6	128978773	128981965
6	129004606	129013854
6	129041573	129047305
6	129296656	129362949
6	129442976	129443035
6	129576735	129577399
6	129609573	129609987
6	129831209	129831441
6	129928561	129930648
6	129999267	130001226
6	130185520	130186963
6	130343722	130358787
6	130344244	130358869
6	130344294	130354949
6	130523490	130540206
6	130753578	130794940
6	130754102	130803630
6	130755931	130756402
6	130791123	130823928
6	130895257	130898528
6	131076081	131097055
6	131076081	131097055
6	131165346	131169159
6	131168887	131176073
6	131303064	131327798
6	131338797	131344111
6	131488640	131494976
6	131493371	131494976
6	131630103	131631910
6	131695062	131718427
6	131697833	131715316
6	131700630	131701421
6	131785461	131787645
6	131785480	131787616
6	131785480	131787616
6	131785480	131797390
6	131785480	131797390
6	131785918	131804271
6	131793088	131797410
6	131793829	131797390
6	131872095	131872923
6	131950672	131951273
6	132016786	132090537
6	132054054	132057762
6	132054430	132057855
6	132054430	132057855
6	132375518	132376606
6	132379256	132391337
6	132386314	132391170
6	132386512	132391338
6	132386512	132391338
6	132758223	132759343
6	132904237	132915712
6	133188516	133215295
6	133261016	133269935
6	133405138	133430035
6	133405195	133428924
6	133406523	133426369
6	133424630	133426224
6	133424796	133426225
6	133424819	133426225
6	133591197	133648831
6	133627710	133628588
6	133628535	133629401
6	133628563	133629329
6	133628563	133629329
6	133633548	133635824
6	133780150	133783150
6	133947843	133948574
6	133947843	133948574
6	133987625	133990549
6	134030778	134033139
6	134140239	134240506
6	134143856	134145353
6	134173280	134174528
6	134267410	134273970
6	134268288	134273318
6	134268344	134273298
6	134398785	134399416
6	134483303	134488773
6	134740943	134741609
6	134833636	134838916
6	134839390	134843639
6	134839390	134843639
6	134839399	134843720
6	134926099	134933215
6	135017577	135024844
6	135030789	135032328
6	135207350	135236167
6	135287747	135289781
6	135460996	135462540
6	135500652	135782080
6	135502095	135780938
6	135920410	135932365
6	136082374	136089744
6	136248803	136249390
6	136261477	136268161
6	136496381	136500115
6	136505287	136506624
6	136505346	136506606
6	136505346	136506606
6	136530472	136531795
6	136530535	136531795
6	136530537	136531785
6	136530558	136531795
6	136540252	136543877
6	136774031	136834110
6	136846794	136911305
6	136992556	136993049
6	137464602	137547760
6	137861354	137862214
6	137867169	137873635
6	138171024	138171397
6	138186962	138195956
6	138750088	138764436
6	138808624	138813139
6	138829762	138838818
6	139107621	139111513
6	139280811	139285986
6	139281468	139286620
6	139281524	139287123
6	139323544	139324923
6	139365067	139375583
6	139372140	139374695
6	139482149	139491548
6	139500156	139507624
6	139795441	139808389
6	139806170	139823782
6	140060120	140071102
6	140153111	140184455
6	140371519	140375692
6	140403787	140449154
6	140445482	140497020
6	140447298	140498290
6	140449438	140460775
6	140457739	140541009
6	140458401	140542009
6	140461760	140485909
6	140462068	140481088
6	140473851	141601262
6	140500323	140588766
6	140501027	140590809
6	140523195	140545499
6	140587451	140700825
6	140633595	140636317
6	140659673	140704625
6	140715277	140738404
6	140733983	140734600
6	140733992	140734596
6	140734084	140734583
6	141015391	141023677
6	141051136	141061748
6	141056558	141059072
6	141056707	141059129
6	141056737	141059123
6	141130892	141134930
6	141225490	141236574
6	141227487	141228893
6	141227496	141228828
6	141227496	141228828
6	141228201	141228823
6	141453531	141460520
6	141667329	141745094
6	141692781	141708544
6	141698618	141713249
6	141711567	141771158
6	141722190	141729601
6	141722251	141729090
6	141722251	141729401
6	141752065	141809173
6	141753178	141813607
6	141777314	141782192
6	141789454	141793794
6	141789457	141793776
6	141789466	141793804
6	141844177	141847377
6	141946366	141964204
6	141964812	141965521
6	141992615	141993764
6	141999270	142015663
6	142005170	142047770
6	142049798	142070704
6	142055332	142074199
6	142227902	142229737
6	142233052	142393231
6	142272974	142321959
6	142434299	142435571
6	142584731	142590026
6	142722617	142747556
6	142945222	142945282
6	143023276	143029126
6	143057183	143057677
6	143215043	143216155
6	143285794	143290165
6	143294782	143298116
6	143444010	143445193
6	143463035	143467944
6	143470754	143471220
6	143470820	143471220
6	143471251	143471573
6	143537131	143537176
6	143537131	143537221
6	143540745	143550628
6	143544361	143551460
6	143548241	143551240
6	143548241	143551240
6	143548242	143551310
6	143548439	143550610
6	143548730	143551460
6	143548730	143554834
6	143570259	143572276
6	143604237	143689419
6	143638621	143648546
6	143724410	143725497
6	143825704	143831069
6	143874182	143878718
6	143874182	143878718
6	143875316	143878741
6	143877597	143878718
6	143877637	143877975
6	143877663	143878718
6	144173417	144181699
6	144308337	144316020
6	144326151	144333711
6	144406981	144419414
6	144558774	144560051
6	144644751	144649139
6	144657368	144788997
6	144691750	144700105
6	144740192	144743076
6	144815383	144816006
6	144866018	144880069
6	144959865	144960900
6	145226389	145230029
6	145227640	145230029
6	145244834	145256510
6	145356667	145520457
6	145367717	145370025
6	145384262	145385364
6	145384262	145385364
6	145384330	145385384
6	145384331	145385364
6	145478840	145491869
6	145481022	145499697
6	145823343	145827725
6	145832194	145845637
6	145987917	146198255
6	146283922	146507310
6	146394177	146395315
6	146412677	146418205
6	146412679	146418014
6	146412679	146418014
6	146548098	146554704
6	146549315	146554799
6	146644877	146654119
6	146770679	146773355
6	146888817	146899088
6	147002876	147013394
6	147002876	147013394
6	147117255	147123293
6	147205673	147343547
6	147247490	147248512
6	147339193	147339324
6	147441299	147455384
6	147496014	147499895
6	147535454	147542989
6	147584964	147594093
6	147612816	147615473
6	147612871	147615452
6	147613125	147615264
6	147648184	147674714
6	147680550	147682212
6	147682842	148264394
6	147693411	148261704
6	147709331	147712193
6	147856802	147857695
6	147998334	148002194
6	148075352	148076035
6	148342364	148347772
6	148404438	148406259
6	148716724	148779120
6	148832423	148936464
6	148876347	148879050
6	148919886	148920948
6	148964897	148968753
6	148969102	148973017
6	149029820	149030672
6	149055029	149055581
6	149307979	149312182
6	149307979	149312182
6	149355629	149364578
6	149384242	149385897
6	149480791	149481750
6	149578596	149579149
6	149594813	149597379
6	149626394	149628233
6	149650134	149654471
6	149668117	149674273
6	149697379	149708496
6	149793299	149793715
6	149793324	149796567
6	149819136	149823337
6	149862407	149863352
6	150044973	150049303
6	150054141	150055627
6	150054149	150055449
6	150054149	150055449
6	150064721	150065847
6	150065104	150065902
6	150089679	150091152
6	150095950	150096292
6	150096145	150101504
6	150096151	150096292
6	150171591	150183218
6	150197757	150198367
6	150302406	150306449
6	150322298	150326705
