chr	VR_start	VR_stop	Overlapping_Gene_Start	Overlapping_Gene_Stop	Overlapping_GeneID	Overlap_Type	Number_of_Overlapping_Genes	Percentage_of_Gene_Overlapping_VR	Percentage_of_VR_Overlapping_Gene
14	24158300	24196767	24146874,24147449,24190037,24172024,24161212,24189142,24180218	24160661,24160661,24195736,24180257,24166566,24195736,24188918	NM_001310332,NM_017999,NM_001014842,NM_001048205/NM_005132,NM_006084,NM_006405/NM_001289006,NR_051979/NM_024658	1,1,7,7,7,7,7	7	17.1308384102,17.8763339136,100.0,100.0,100.0,100.0,100.0	6.14032807341,6.14032807341,14.8178958588,21.4053604388,13.9210232147,17.1445654717,22.6193880469
14	24199680	24205568	-	-	-	-	0	0	0
14	24209058	24209058	-	-	-	-	0	0	0
14	24226268	24227870	24213936,24216850	24232370,24232370	NM_001199823,NM_006156	3,3	2	8.69541632764,10.3279427872	100.062421973,100.062421973
14	24249495	24270894	24249113,24265537	24263210,24271627	NM_000359,NM_004581/NM_182836	1,9	2	97.2903958008,87.965851256	64.0964531053,25.0385532034
14	24274134	24340589	24290597,24311498,24310150,24318348,24305192,24336020,24305186,24290597,24299853,24313106	24299833,24318036,24312053,24335071,24311377,24340036,24311370,24299460,24309126,24318036	NM_001136050,NM_001143919,NM_001164692/NM_019839,NM_001198568/NM_139247/NM_001198592,NM_001318807,NM_006871,NM_014430,NM_138452,NM_174913/NM_001286367,NM_181657	7,7,7,7,7,7,7,7,7,7	10	100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0	13.8996313295,9.83974117824,2.86509668197,25.165901738,9.30855466105,6.04469189677,9.30704988338,13.3383492589,13.9553081032,7.42005868633
14	24364339	24364979	-	-	-	-	0	0	0
14	24367695	24377694	24366910,24369081,24369152,24368019	24379606,24379606,24379606,24379606	NM_001198967/NM_001136022,NM_001198966,NM_001288802,NM_004554/NM_001198965	3,9,9,9	4	78.7587619123,81.8354550637,81.7120994739,83.5001725923	100.010001,86.1486148615,85.4385438544,96.7696769677
14	24382798	24382798	-	-	-	-	0	0	0
14	24383333	24383387	-	-	-	-	0	0	0
14	24388239	24390661	-	-	-	-	0	0	0
14	24438841	24550383	24429285,24429934,24439765,24439765,24505354,24439765,24442952	24441341,24441341,24442905,24442803,24508265,24442801,24502197	NM_001290256,NM_015299/NM_001290257,NM_001290292,NM_001290293/NM_001308075,NM_001836/NM_001308083,NM_020195,NR_110032	1,1,7,7,7,7,7	7	20.743136767,21.9232117812,100.0,100.0,100.0,100.0,100.0	2.24220473006,2.24220473006,2.81597963099,2.72453425615,2.61067579925,2.72274120959,53.1154184074
14	24575977	24703105	24573517,24630955,24606479	24576260,24634226,24609720	NM_001911,NM_004131,NM_033423/NM_001270781/NM_001270780	1,7,7	3	10.3498542274,100.0,100.0	0.223396891322,2.57378390284,2.55018563967
14	24753105	24753105	-	-	-	-	0	0	0
14	24755204	24762236	-	-	-	-	0	0	0
14	24775600	24819021	24809654,24809654,24809654	25050297,25049000,25049889	NM_001304476,NM_001304477,NM_014178	9,9,9	3	3.89288741876,3.91398262773,3.89949882615	21.5748140301,21.5748140301,21.5748140301
14	24882731	24886119	24809654,24809654,24809654	25050297,25049000,25049889	NM_001304476,NM_001304477,NM_014178	3,3,3	3	1.40830438324,1.41593585882,1.41069614879	100.029515939,100.029515939,100.029515939
14	24895163	24895913	24809654,24809654,24809654	25050297,25049000,25049889	NM_001304476,NM_001304477,NM_014178	3,3,3	3	0.312079254002,0.313770383585,0.312609267554	100.133333333,100.133333333,100.133333333
14	24919727	25034593	24809654,24809654,24809654	25050297,25049000,25049889	NM_001304476,NM_001304477,NM_014178	3,3,3	3	47.7331660046,47.9918277647,47.8142326712	100.00087058,100.00087058,100.00087058
14	25044920	25049120	24809654,24809654,24809654	25049000,25050297,25049889	NM_001304477,NM_001304476,NM_014178	1,3,3	3	1.70505583943,1.74573228504,1.7486971145	97.1666666667,100.023809524,100.023809524
14	25067117	25068467	-	-	-	-	0	0	0
14	25079103	25081414	-	-	-	-	0	0	0
14	25098456	25098475	-	-	-	-	0	0	0
14	25129911	25129911	-	-	-	-	0	0	0
14	25139479	25147500	-	-	-	-	0	0	0
14	25166693	25166779	-	-	-	-	0	0	0
14	25232404	25232404	-	-	-	-	0	0	0
14	25258637	25276267	-	-	-	-	0	0	0
14	25281009	25289959	-	-	-	-	0	0	0
14	25290165	25290749	-	-	-	-	0	0	0
14	25291231	25299413	-	-	-	-	0	0	0
14	25337063	25340582	-	-	-	-	0	0	0
14	25353734	25552886	-	-	-	-	0	0	0
14	25560807	25588489	-	-	-	-	0	0	0
14	25619836	26009405	-	-	-	-	0	0	0
14	26013876	26019876	-	-	-	-	0	0	0
14	26023330	28232406	26445882,26470117,26908641,27612587,26775495,26873132,26809347,27633204	26597754,26597754,26908725,27639636,26822120,26914743,26820703,27633278	NM_006489/NM_002515,NM_006491,NR_036193,NR_039992,NR_110033,NR_110041,NR_110556/NR_110557,NR_130461	7,7,7,7,7,7,7,7	8	100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0	6.8749558639,5.77789084667,0.00384776259395,1.22449386078,2.11065622007,1.88368349482,0.514106350347,0.00339508464172
14	28243102	28264901	-	-	-	-	0	0	0
14	28265159	28265772	-	-	-	-	0	0	0
14	28310154	31442539	31025469,30874534,31026642,31025105,30622318,30622253,29576480,28767071,31025469,30893798,31100114,31291787,30559122,28772703,28772703,31014645,30876178,28725241,31420757	31096450,30890616,31096450,31096450,30735827,30735827,29927693,28770277,31085802,31026401,31207523,31420582,30620061,28794794,28778560,31014742,30889808,28765319,31452883	NM_001128126,NM_001135058/NM_004086,NM_001254728,NM_001254729,NM_001257376,NM_001283031/NM_016106/NM_001283032/NM_001283033/NM_182835,NM_002742,NM_005249,NM_007077/NM_001254727/NM_001254726,NM_014574/NM_001083893,NM_015382,NM_015473,NM_017769/NM_001308097,NR_026731,NR_026732,NR_030354,NR_038356,NR_125758,NR_110045	7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9	19	100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,67.8027827061	2.26606882615,0.513442632371,2.22862132209,2.27768936449,3.62375633902,3.62583143515,11.2123509722,0.102382050738,1.92613615504,4.23332380917,3.42901654809,4.11175510035,1.94548243591,0.705277288711,0.187014048401,0.00312860647717,0.43516362133,1.2795042755,0.695412600941
14	31450522	32298443	31446035,31420757,32077288,31482943,31577915,31714568,31561384,32202044,32203163,32075418,32203162,32202044	31457474,31452883,32159728,31487945,31861223,31861223,31861223,32202150,32203269,32076699,32203269,32202151	NM_080664,NR_110045,NM_001030055/NM_001173,NM_001197184/NR_036675,NM_001201573,NM_001201574,NM_025152/NR_120408,NR_004394/NR_104080/NR_125730,NR_004394/NR_104080/NR_125730,NR_027263,NR_104084/NR_104088,NR_104084/NR_104088	1,1,7,7,7,7,7,7,7,7,7,7	12	60.777972028,7.35207146637,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0	0.820005637318,0.278563686947,9.72272181017,0.590031382641,33.4121928812,17.29595092,35.3617848833,0.0126191001284,0.0126191001284,0.151193330511,0.0127370356437,0.0127370356437
14	32307115	32313990	-	-	-	-	0	0	0
14	32357625	32365711	32329272	32833062	NM_004274	3	1	1.60522915257	100.012367054
14	32389274	32547236	32329272	32833062	NM_004274	3	1	31.3548673954	100.000633064
14	32564651	32564651	32329272	32833062	NM_004274	3	1	0.000198495010828	inf
14	32629332	32629409	32329272	32833062	NM_004274	3	1	0.0154826108446	101.298701299
14	32637625	32638323	32329272	32833062	NM_004274	3	1	0.138748012569	100.143266476
14	32660571	32661529	32329272	32833062	NM_004274	3	1	0.190356715384	100.104384134
14	32692099	32700961	32329272	32833062	NM_004274	3	1	1.75926128097	100.011284135
14	32718964	32908466	32329272	32833062	NM_004274	1	1	22.6480822405	60.2099186288
14	32916322	32923763	-	-	-	-	0	0	0
14	32933733	32934856	-	-	-	-	0	0	0
14	32966099	32967591	32939252	33804176	NM_001165893/NM_173159/NM_001164749/NM_022123	3	1	0.172616122785	100.067024129
14	32967601	32973368	32939252	33804176	NM_001165893/NM_173159/NM_001164749/NM_022123	3	1	0.666878631095	100.017340038
14	33066718	33122008	32939252	33804176	NM_001165893/NM_173159/NM_001164749/NM_022123	3	1	6.3925773911	100.001808645
14	33133754	33209348	32939252	33804176	NM_001165893/NM_173159/NM_001164749/NM_022123	3	1	8.74006416741	100.001322856
14	33237964	33255680	32939252	33804176	NM_001165893/NM_173159/NM_001164749/NM_022123	3	1	2.04838569818	100.005644615
14	33286420	33289592	32939252	33804176	NM_001165893/NM_173159/NM_001164749/NM_022123	3	1	0.366852617279	100.031525851
14	33337712	33338814	32939252	33804176	NM_001165893/NM_173159/NM_001164749/NM_022123	3	1	0.127525507992	100.090744102
14	33341013	33344029	32939252	33804176	NM_001165893/NM_173159/NM_001164749/NM_022123	3	1	0.348816371362	100.033156499
14	33353502	33360114	32939252	33804176	NM_001165893/NM_173159/NM_001164749/NM_022123	3	1	0.764574963147	100.015124017
14	33366714	33721288	32939252,33708936	33804176,33709113	NM_001165893/NM_173159/NM_001164749/NM_022123,NR_132771	3,7	2	40.9948839495,100.0	100.000282029,0.0502010863741
14	33763566	34589582	32939252,33924214,34515928,33924214,34432937,34546713,34556225,34561411,34561411	33804176,33950826,34539737,33951078,34462262,34546877,34556389,34630109,34630160	NM_001165893/NM_173159/NM_001164749/NM_022123,NM_001308103,NM_018453/NM_001318916,NM_022073,NM_138288,NR_004430/NR_004400/NR_004427/NR_004421/NR_004408,NR_004430/NR_004400/NR_004427/NR_004421/NR_004408,NM_021249,NM_152233	1,7,7,7,7,7,7,9,9	9	4.6953204035,100.0,100.0,100.0,100.0,100.0,100.0,41.0078749327,40.9774545455	4.91649072173,3.2218504242,2.8825107504,3.25235830783,3.55029442529,0.0199753999923,0.0199753999923,3.41058768837,3.41058768837
14	34599192	34599192	34561411,34561411	34630109,34630160	NM_021249,NM_152233	3,3	2	0.00145562526383,0.00145454545455	inf,inf
14	34605816	35371472	34561411,34561411,35044906,34982897,34710381,35122320,35122551,35278557,35046252,35085467,35292316,34752730,35085467,34710381,35046403,34939921,34710381,35081080	34630109,34630160,35083383,35029567,34714555,35274078,35274078,35317479,35083383,35122543,35317479,34875647,35122542,34713817,35083383,34940496,34714823,35113130	NM_021249,NM_152233,NM_001079519,NM_001146282/NM_003136,NM_001243645,NM_001256679/NM_001256678/NM_014672,NM_001256681/NM_001256680,NM_001282234,NM_001289022,NM_001305156/NR_130972,NM_002791/NM_001282233/NM_001282232/NR_104110,NM_013448/NM_182648,NM_017917/NM_001305155,NM_021914,NM_173607,NR_002937,NR_028131/NR_028130/NM_138638,NR_110415	1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7	18	35.3629601595,35.4109090909,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0	3.17296540483,3.17962635962,5.02549447794,6.09555727376,0.545284044009,19.8207811341,19.7906109271,5.08361457365,4.84969751429,4.84251413167,3.28659345711,16.0539458974,4.84238352472,0.448896110002,4.82997586383,0.0752296070298,0.580286708391,4.18608356756
14	35378877	35379744	-	-	-	-	0	0	0
14	35381230	35382974	-	-	-	-	0	0	0
14	35385816	35389501	-	-	-	-	0	0	0
14	35402011	35406201	35401509	35404754	NM_020529	1	1	84.5348120764	65.4892601432
14	35426870	35429708	-	-	-	-	0	0	0
14	35429999	35536457	35534041	35537054	NM_032594	9	1	80.1924353019	2.27037892878
14	35609510	35883117	35538351,35548507,35826390	35809226,35809226,35871963	NM_001283043/NM_014990/NM_194301,NM_001283044,NM_032352	1,1,7	3	73.7300462204,76.6021018717,100.0	72.9941119927,72.9941119927,16.6567375835
14	35889311	35892746	-	-	-	-	0	0	0
14	35902426	36093657	36070426	36165288	NR_073454	9	1	24.490054078	12.1486579059
14	36103909	36121941	36070426	36165288	NR_073454	3	1	19.0095189905	100.005545697
14	36173578	36173600	36135709	36176651	NR_049735	3	1	0.0561756588428	104.545454545
14	36174141	36174660	36135709	36176651	NR_049735	3	1	1.27005837384	100.192678227
14	36178090	36179201	-	-	-	-	0	0	0
14	36202820	36206193	-	-	-	-	0	0	0
14	36267143	36494836	36298557,36473288	36320676,36513785	NM_001144891/NM_016586/NM_001308110,NM_001101341	7,9	2	100.0,53.2100350635	9.71483532651,9.46405906198
14	36511232	36511971	36473288	36513785	NM_001101341	3	1	1.82725072843	100.135317997
14	36516524	36521753	36516398,36516398,36519277	36520225,36519698,36523016	NM_001079668,NM_003317,NR_103710	1,1,9	3	96.7084639498,96.1829748561,66.2299465241	70.7974756168,60.7190667432,47.3704341174
14	36567694	36569820	-	-	-	-	0	0	0
14	36577232	36583453	36580010	36582614	NM_014360	7	1	100.0	41.8742967369
14	36632472	36632472	-	-	-	-	0	0	0
14	36653796	36669449	36657567	36677806	NM_006194	9	1	58.7104743083	75.9151600332
14	36676619	36676792	36657567	36677806	NM_006194	3	1	0.859683794466	100.578034682
14	36755612	36757421	36677920	37172660	NM_030631/NM_001171170	3	1	0.36584798915	100.05527916
14	36807922	36807922	36677920	37172660	NM_030631/NM_001171170	3	1	0.000202125960856	inf
14	36810511	36811284	36677920	37172660	NM_030631/NM_001171170	3	1	0.156445493703	100.129366106
14	36816961	36841302	36677920	37172660	NM_030631/NM_001171170	3	1	4.92015013916	100.004108295
14	36867317	36872627	36677920	37172660	NM_030631/NM_001171170	3	1	1.07349097811	100.018832392
14	36873208	36889493	36677920	37172660	NM_030631/NM_001171170	3	1	3.29182339851	100.00614062
14	36905286	36906076	36677920	37172660	NM_030631/NM_001171170	3	1	0.159881635037	100.126582278
14	36949060	36952824	36677920,36952308	37172660,36952391	NM_030631/NM_001171170,NR_039725	3,7	2	0.761004242624,100.0	100.026567481,2.23166843783
14	36960070	36960665	36677920	37172660	NM_030631/NM_001171170	3	1	0.12046707267	100.168067227
14	37006682	37006682	36677920	37172660	NM_030631/NM_001171170	3	1	0.000202125960856	inf
14	37029636	37079196	36677920	37172660	NM_030631/NM_001171170	3	1	10.017564746	100.002017756
14	37081836	37201854	36677920,37172025,37197912	37172660,37173793,37551259	NM_030631/NM_001171170,NR_033240,NM_001195296/NM_001195297/NM_138731	1,7,9	3	18.3580903948,100.0,1.11589707597	75.6761485777,1.47394557483,3.28534053225
14	37292249	37292249	37197912	37551259	NM_001195296/NM_001195297/NM_138731	3	1	0.000283007120459	inf
14	37293527	37304461	37197912	37551259	NM_001195296/NM_001195297/NM_138731	3	1	3.09468286222	100.009145784
14	37380537	38115059	37197912,37595198,37589551	37551259,37842625,37595120	NM_001195296/NM_001195297/NM_138731,NM_001310135,NM_004496	1,7,7	3	48.3158246261,100.0,100.0	23.2427347309,33.6855805544,0.758316292773
14	38143573	38315799	38207998,38253999	38213063,38256370	NM_001049,NM_175060	7,7	2	100.0,100.0	2.94148386422,1.37726011171
14	38319401	38343186	-	-	-	-	0	0	0
14	38399109	38633019	-	-	-	-	0	0	0
14	38644977	39183585	39114283,39175182,39031918,39147810,38749338	39136973,39183218,39103233,39170430,38916882	NM_001009183/NM_003616/NM_001009182,NM_002687,NM_006364,NM_177452/NM_001079537,NR_039982	7,7,7,7,7	5	100.0,100.0,100.0,100.0,100.0	4.21289694917,1.49217984137,13.2407985028,4.19990048421,31.1070388854
14	39187393	39339749	39233920,39265702,39266297,39267123,39265271	39253371,39267061,39351193,39351193,39351193	NM_054024,NR_038935,NM_001247988/NM_203356,NM_001247989/NM_203355/NM_005930/NM_001247990,NM_203354	7,7,9,9,9	5	100.0,100.0,86.520136165,86.387696114,86.6810981926	12.7674656725,0.89264617081,48.211425871,47.6692745937,48.884848644
14	39339782	39343511	39266297,39267123,39265271	39351193,39351193,39351193	NM_001247988/NM_203356,NM_001247989/NM_203355/NM_005930/NM_001247990,NM_203354	3,3,3	3	4.39355925416,4.43672610056,4.34109609767	100.026816841,100.026816841,100.026816841
14	39345560	39346188	39266297,39267123,39265271	39351193,39351193,39351193	NM_001247988/NM_203356,NM_001247989/NM_203355/NM_005930/NM_001247990,NM_203354	3,3,3	3	0.740897793797,0.748177135992,0.732050789661	100.159235669,100.159235669,100.159235669
14	39348690	39350550	39266297,39267123,39265271	39351193,39351193,39351193	NM_001247988/NM_203356,NM_001247989/NM_203355/NM_005930/NM_001247990,NM_203354	3,3,3	3	2.19206803538,2.21360516706,2.1658927179	100.053763441,100.053763441,100.053763441
14	39384692	39386501	-	-	-	-	0	0	0
14	39414530	39428493	39396372	39432500	NM_203301	3	1	38.6503916521	100.007161785
14	39428542	41792904	39396372,40954710,40954710,41607560	39432500,41025789,41141048,41904551	NM_203301,NR_109757,NR_109758,NM_152447	1,7,7,9	4	10.9579562125,100.0,100.0,62.4074049133	0.167444748308,3.00630783273,7.88115356278,7.83911262319
14	41808102	41808801	41607560	41904551	NM_152447	3	1	0.23569658442	100.143061516
14	41854997	41858806	41607560	41904551	NM_152447	3	1	1.28286283806	100.02625361
14	41963005	41967083	-	-	-	-	0	0	0
14	41998394	47411757	44897303,44924309,45135938,45115598,44962189,44924309,45084098,45203189,45135938,44504150,46651015,46839624,45110874,46471358,46064158,47058616,44898907,46839624	44907257,44961132,45167192,45134529,45074431,44961976,45115601,45253402,45200890,44507296,46651825,47343246,45110973,46501901,46501901,47343246,44911917,47674954	NM_001017923,NM_001308112,NM_001308134,NM_002013,NM_015091/NM_001308120/NR_131765,NM_017658,NM_017922,NM_018353,NM_020937/NM_001308133,NM_032135,NM_080746,NM_182830,NR_003691,NR_102699/NR_102700,NR_102702/NR_102701,NR_103766,NR_110050,NM_001113498	7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9	18	100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,68.4918912383	0.183896775443,0.680242577488,0.57736752551,0.349727147431,2.07344307042,0.69583362505,0.581967253997,0.927593438681,1.19986411405,0.0581339178621,0.0149814449908,9.30332955688,0.00184728051675,0.564233361036,8.08635962525,5.25793300763,0.240349668034,10.5689199117
14	47495911	47501910	46839624	47674954	NM_001113498	3	1	0.718278143634	100.016669445
14	47512494	47513342	46839624	47674954	NM_001113498	3	1	0.101636357324	100.117924528
14	47648666	47648667	46839624	47674954	NM_001113498	3	1	0.000239426047878	200.0
14	47648670	47648685	46839624	47674954	NM_001113498	3	1	0.00191540838302	106.666666667
14	47691800	47691829	-	-	-	-	0	0	0
14	47702127	49048066	47760994,47764952	47761104,47795014	NR_037503,NR_039996	7,7	2	100.0,100.0	0.00824703051178,2.23360791239
14	49056071	49362991	-	-	-	-	0	0	0
14	49384381	49387380	-	-	-	-	0	0	0
14	49391361	49391387	-	-	-	-	0	0	0
14	49415322	49415669	-	-	-	-	0	0	0
14	49426970	50959891	49618688,49576671,49583571,50533081,49643551,49650180,50872159,50331925,49893017,49620770,50905216,50329590,49783813,50418492,50117127,49768068,50312328,49625173,50719762,50633579,50242433,49693104,50560024,50727232,50725828,49586579,49862550,50312328,49598696,50299854,50108631,49966398,49991006,49981668,49981668,49991006,49999067,50007312	49620685,49586416,49586416,50633066,49688380,49688380,50904970,50397404,49897054,49623481,50944530,50395924,49853073,50532658,50231381,49783138,50323025,49635230,50831121,50668353,50312229,49753152,50633066,50831121,50831121,49586878,49862849,50326228,49614672,50299946,50116579,49966511,50006519,50006663,50007520,49993134,50006663,50105043	NM_001001,NM_001030001,NM_001032,NM_001127713,NM_001197330/NM_002692,NM_001197331,NM_001206673/NM_181814,NM_001282236,NM_001663,NM_002408,NM_002863/NM_001163940,NM_004196,NM_004713/NM_001301732,NM_006575/NM_198794,NM_006939,NM_014315,NM_015684,NM_018139/NM_001083908,NM_020921,NM_021818,NM_024884,NM_172193,NM_181598/NM_015915,NM_182944,NM_182946/NM_016350,NR_002715,NR_027260,NR_033761/NM_001003805/NM_001003803,NR_037793/NR_037792/NM_152329/NM_203467,NR_039726,NR_049739/NR_049738/NM_001040662/NM_024558,NR_106724,NR_126496,NR_126497,NR_126498,NR_126499,NR_126500,NR_131171	7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7	38	100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0	0.13033939779,0.635779665097,0.185658621677,6.52258009382,2.92448208355,2.4920397072,2.1404886488,4.27158346712,0.263418662801,0.176917140544,2.56471142348,4.32735933554,4.51823675193,7.44767669045,7.45341736463,0.983155687736,0.697883322102,0.656132964452,7.26456223119,2.2685448239,4.55320267646,3.91729254149,4.76495527167,6.77725727549,6.86884712258,0.0195704801487,0.0195704801487,0.906830815156,1.04225853779,0.00606684884609,0.518552489006,0.0074367824565,1.01205476342,1.63061240599,1.68651874428,0.138885174122,0.495589792298,6.37554055297
14	50965236	50968742	-	-	-	-	0	0	0
14	50971536	50973299	-	-	-	-	0	0	0
14	51053512	51053829	50975262,50996066	51095704,51095704	NM_015163,NM_052978	3,3	2	0.264025306577,0.319152139223	100.315457413,100.315457413
14	51078582	51078582	50975262,50996066	51095704,51095704	NM_015163,NM_052978	3,3	2	0.000830268259675,0.00100362307932	inf,inf
14	51107800	51114175	-	-	-	-	0	0	0
14	51123613	51123678	-	-	-	-	0	0	0
14	51134499	51135112	-	-	-	-	0	0	0
14	51144228	51144315	-	-	-	-	0	0	0
14	51188530	51328705	51240167	51257654	NM_030755	7	1	100.0	12.4758337792
14	51419838	51430440	-	-	-	-	0	0	0
14	51436015	51439023	-	-	-	-	0	0	0
14	51561512	51571688	51489120,51546628,51454511	51730726,51599952,51599952	NM_001042481,NR_047477,NR_051990	3,3,3	3	4.21221239451,19.0848570089,6.99729101635	100.009827044,100.009827044,100.009827044
14	51577326	51604728	51546628,51454511,51489120	51599952,51599952,51730726	NR_047477,NR_051990,NM_001042481	1,1,3	3	42.4322550398,15.5574043261,11.3419727077	82.5742646522,82.5742646522,100.003649369
14	51636474	51639096	51489120	51730726	NM_001042481	3	1	1.08564735293	100.038138825
14	51655083	51666582	51489120,51651857	51730726,51730726	NM_001042481,NM_152330/NM_001267046	3,3	2	4.75979586684,14.5809560036	100.008696408,100.008696408
14	51686940	51687917	51489120,51651857	51730726,51730726	NM_001042481,NM_152330/NM_001267046	3,3	2	0.404789596328,1.24001521491	100.102354145,100.102354145
14	51694910	51695184	51489120,51651857	51730726,51730726	NM_001042481,NM_152330/NM_001267046	3,3	2	0.113821205511,0.348675034868	100.364963504,100.364963504
14	51739863	51780115	-	-	-	-	0	0	0
14	51802033	51953767	51916144,51860303	51918571,51969800	NR_126331,NM_001243774/NM_001243773/NM_053064	7,9	2	100.0,85.3577234287	1.60016871631,61.5979279529
14	51955183	51964282	51860303	51969800	NM_001243774/NM_001243773/NM_053064	3	1	8.31065407587	100.010990219
14	51966579	51970822	51860303	51969800	NM_001243774/NM_001243773/NM_053064	1	1	2.94251949807	75.9368371435
14	51980086	51983586	-	-	-	-	0	0	0
14	51988883	52010582	51989509,52004801	52004702,52069228	NM_016039,NM_007361	7,9	2	100.0,8.97435897436	70.0216599843,26.6463892345
14	52022209	52022209	52004801	52069228	NM_007361	3	1	0.00155212019619	inf
14	52075346	52119468	-	-	-	-	0	0	0
14	52127875	52128315	-	-	-	-	0	0	0
14	52131535	52428270	52267712,52314297	52276724,52328604	NM_000953/NM_001281469,NM_000956	7,7	2	100.0,100.0	3.03739026404,4.82181070652
14	52433765	52534114	52430589	52552583	NM_020784/NM_001160047	3	1	82.2574695684	100.000996522
14	52559500	52565098	52553147	52637713	NM_001099652	3	1	6.62078588575	100.017863523
14	52602483	52607366	52553147	52637713	NM_001099652	3	1	5.77530242293	100.020479214
14	52680158	52861657	52639914,52707177,52730164,52775192,52859487,52857270	52695931,52727998,52774987,52791668,52951097,52951097	NM_014584,NM_002806,NM_145251/NM_001130701,NM_198066,NM_001135000,NM_006832/NM_001134999	1,7,7,7,9,9	6	28.158806098,100.0,100.0,100.0,2.36980275294,4.67664236688	8.69095697497,11.4722395165,24.696554802,9.07828693271,1.19614984105,2.41764417435
14	52878549	52879133	52859487,52857270	52951097,52951097	NM_001135000,NM_006832/NM_001134999	3,3	2	0.638569604087,0.623481263589	100.171232877,100.171232877
14	52900163	52900252	52859487,52857270	52951097,52951097	NM_001135000,NM_006832/NM_001134999	3,3	2	0.0982414775518,0.0959201943983	101.123595506,101.123595506
14	52932853	53113976	52859487,52857270,53036739	52951097,52951097,53153328	NM_001135000,NM_006832/NM_001134999,NM_001160148/NM_001160147/NM_030637	1,1,9	3	19.9157306437,19.4451549644,66.2475340938	10.0732651292,10.0732651292,42.6439491395
14	53135385	53142256	53036739	53153328	NM_001160148/NM_001160147/NM_030637	3	1	5.89415901878	100.014553922
14	53142453	53142453	53036739	53153328	NM_001160148/NM_001160147/NM_030637	3	1	0.000857706492838	inf
14	53181485	53182234	-	-	-	-	0	0	0
14	53188613	53375330	-	-	-	-	0	0	0
14	53408167	53408709	-	-	-	-	0	0	0
14	53451866	53472402	-	-	-	-	0	0	0
14	53545272	53590083	-	-	-	-	0	0	0
14	53620279	53675840	-	-	-	-	0	0	0
14	53679490	53688424	-	-	-	-	0	0	0
14	53719365	53748818	-	-	-	-	0	0	0
14	53763743	53764186	-	-	-	-	0	0	0
14	53834253	53834590	-	-	-	-	0	0	0
14	53849585	53850849	-	-	-	-	0	0	0
14	53855730	53891851	-	-	-	-	0	0	0
14	54089753	54420055	54396954	54420216	NM_001130851/NM_005192	9	1	99.3079138546	6.99420530303
14	54425336	54569374	54474490,54426928,54509868,54567611	54489026,54441430,54538616,54793315	NM_004124,NM_005776,NM_006568,NM_015589/NM_001161576	7,7,7,9	4	100.0,100.0,100.0,0.781551139762	10.0924755967,10.0688707147,19.9593162915,1.22467682139
14	54687889	54704347	54567611	54793315	NM_015589/NM_001161576	3	1	7.29226202344	100.006076072
14	54708881	54709610	54567611	54793315	NM_015589/NM_001161576	3	1	0.323431027226	100.137174211
14	54721432	54721432	54567611	54793315	NM_015589/NM_001161576	3	1	0.000443056201679	inf
14	54752847	54752847	54567611	54793315	NM_015589/NM_001161576	3	1	0.000443056201679	inf
14	54763856	54764262	54754787,54567611	54793315,54793315	NM_001161577,NM_015589/NM_001161576	3,3	2	1.05634716707,0.180323874083	100.246305419,100.246305419
14	54782914	54789414	54754787,54567611	54793315,54793315	NM_001161577,NM_015589/NM_001161576	3,3	2	16.8730047497,2.88030836712	100.015384615,100.015384615
14	54806621	54815312	-	-	-	-	0	0	0
14	54823654	54835242	-	-	-	-	0	0	0
14	54853090	54859538	54842005	54902824	NM_000161/NM_001024071/NM_001024070/NM_001024024	3	1	10.6034199277	100.015508685
14	54861652	54863421	54842005	54902824	NM_000161/NM_001024071/NM_001024070/NM_001024024	3	1	2.91022689905	100.056529112
14	54865044	54865055	54842005	54902824	NM_000161/NM_001024071/NM_001024070/NM_001024024	3	1	0.0197303518579	109.090909091
14	54880686	54880800	54842005	54902824	NM_000161/NM_001024071/NM_001024070/NM_001024024	3	1	0.189082538639	100.877192982
14	54897433	54900071	54842005	54902824	NM_000161/NM_001024071/NM_001024070/NM_001024024	3	1	4.33903321276	100.037907506
14	54926433	54929037	-	-	-	-	0	0	0
14	54931841	54978121	54938937	55027101	NM_007086/NM_001008396	9	1	44.4450745761	84.6694036301
