chr	VR_start	VR_stop	Overlapping_Gene_Start	Overlapping_Gene_Stop	Overlapping_GeneID	Overlap_Type	Number_of_Overlapping_Genes	Percentage_of_Gene_Overlapping_VR	Percentage_of_VR_Overlapping_Gene
X	15388939	15406564	15345590,15384800	15491309,15493588	NR_037859,NM_003662/NM_001018109	3,3	2	12.0951969201,16.2012354304	100.0,100.0
X	15412004	15429936	15345590,15384800	15491309,15493588	NR_037859,NM_003662/NM_001018109	3,3	2	12.3058763785,16.4834356731	100.0,100.0
X	15486154	15488237	15345590,15384800	15491309,15493588	NR_037859,NM_003662/NM_001018109	3,3	2	1.42946355657,1.91473324264	100.0,100.0
X	15533479	15539479	15500776,15507307	15556529,15556529	NM_203281,NM_001721	3,3	2	10.7617527308,12.1896712852	100.0,100.0
X	15608731	15608750	15602880	15621484	NR_126564	3	1	0.1021285745	100.0
X	15640647	15775807	15627315,15674915,15738288	15665031,15703351,15787625	NM_020665,NR_026551,NM_007220	1,7,9	3	64.6516067451,100.0,76.0463749316	18.0408404854,21.0387688665,27.7589523528
X	15801580	15813860	15790450	15823259	NM_005089	3	1	37.4287543052	100.0
X	15968460	15970165	-	-	-	-	0	0	0
X	16046179	16176281	16123300,16167480	16153518,16171393	NM_005314,NM_001277307	7,7	2	100.0,100.0	23.2263916004,3.00764015926
X	16183259	16183259	-	-	-	-	0	0	0
X	16249660	16255660	-	-	-	-	0	0	0
X	16318277	16341754	-	-	-	-	0	0	0
X	16377144	16378549	-	-	-	-	0	0	0
X	16394151	16402594	-	-	-	-	0	0	0
X	16408847	16410572	-	-	-	-	0	0	0
X	16426929	16426929	-	-	-	-	0	0	0
X	16454054	16461127	-	-	-	-	0	0	0
X	16472584	16492302	-	-	-	-	0	0	0
X	16523114	16524320	-	-	-	-	0	0	0
X	16537730	16538201	-	-	-	-	0	0	0
X	16543400	16592399	16587998,16587998,16587998	16712678,16712979,16712217	NM_175859,NM_019857,NM_001144002	9,9,9	3	3.52983638114,3.52133524296,3.54293626579	8.98181595543,8.98181595543,8.98181595543
X	16609172	16640869	16587998,16587998,16587998,16627011	16712678,16712979,16712217,16627085	NM_175859,NM_019857,NM_001144002,NR_039762	3,3,3,7	4	25.4226820661,25.3614549412,25.517030406,100.0	100.0,100.0,100.0,0.233460579866
X	16650590	16681559	16587998,16587998,16587998,16650157	16712678,16712979,16712217,16654668	NM_175859,NM_019857,NM_001144002,NM_004057	3,3,3,1	4	24.8387872955,24.7789664029,24.9309686924,90.4012414099	100.0,100.0,100.0,13.1680067164
X	16685136	16686018	16587998,16587998,16587998	16712678,16712979,16712217	NM_175859,NM_019857,NM_001144002	3,3,3	3	0.707410972089,0.705707267505,0.710036306845	100.0,100.0,100.0
X	16689389	16690685	16587998,16587998,16587998	16712678,16712979,16712217	NM_175859,NM_019857,NM_001144002	3,3,3	3	1.03946102021,1.03695761756,1.04331865496	100.0,100.0,100.0
X	16756179	16779051	16719583	16762684	NR_033181/NM_032796	1	1	15.0924572516	28.4408884225
X	16781822	16787969	16786431	16844519	NM_018360/NM_001168683	9	1	2.64770692742	25.0203351228
X	16865603	16865896	16844651,16844651	16870411,16869855	NM_002893,NM_001198719	3,3	2	1.13742236025,1.16251388668	100.0,100.0
X	16868458	16876792	16844651,16844651	16870411,16869855	NM_002893,NM_001198719	1,1	2	7.58152173913,5.54277098873	23.43412527,16.7626589873
X	16880613	16891382	-	-	-	-	0	0	0
X	16923795	16923814	-	-	-	-	0	0	0
X	17042883	17045432	16946690	17153280	NM_001080975/NM_004726	3	1	1.2338448134	100.0
X	17168537	17197954	-	-	-	-	0	0	0
X	17255849	17262522	-	-	-	-	0	0	0
X	17287405	17287405	-	-	-	-	0	0	0
X	17301605	17542854	17375419,17425880	17735993,17425954	NM_001291867/NM_198270,NR_039925	9,7	2	46.4356831053,100.0	69.4033964908,0.0306737022744
X	17608394	17608394	17375419	17735993	NM_001291867/NM_198270	3	1	0.0	
X	17609969	17611760	17375419	17735993	NM_001291867/NM_198270	3	1	0.496708026646	100.0
X	17619311	17620044	17375419	17735993	NM_001291867/NM_198270	3	1	0.203286981313	100.0
X	17663469	17667844	17375419,17635292	17735993,17735993	NM_001291867/NM_198270,NM_001136024/NM_001291868	3,3	2	1.2133431695,4.34454474136	100.0,100.0
X	17769519	17775219	-	-	-	-	0	0	0
X	18008649	18103008	17970172	18104644	NR_133641	3	1	70.1699982152	100.0
X	18151676	18151699	-	-	-	-	0	0	0
X	18174003	18242206	18162930,18170935,18239312	18220904,18220904,18354724	NM_153346,NM_001184767,NR_033717/NM_006089	1,1,9	3	80.900058647,93.8601933199,2.50753821093	68.7667697902,68.7667697902,4.24321510784
X	18257086	18257101	18239312	18354724	NR_033717/NM_006089	3	1	0.0129969153987	100.0
X	18259540	18263301	18239312	18354724	NR_033717/NM_006089	3	1	3.25875992098	100.0
X	18318913	18343759	18239312	18354724	NR_033717/NM_006089	3	1	21.5280906665	100.0
X	18364950	18364965	-	-	-	-	0	0	0
X	18456033	18456033	18425604,18442223	18653629,18653629	NM_003159,NM_001037343	3,3	2	0.0,0.0	nan,nan
X	18470700	18472686	18425604,18442223	18653629,18653629	NM_003159,NM_001037343	3,3	2	0.870957131893,0.939424614249	100.0,100.0
X	18535216	18537470	18425604,18442223	18653629,18653629	NM_003159,NM_001037343	3,3	2	0.988488104375,1.06619490459	100.0,100.0
X	18618675	18621824	18425604,18442223	18653629,18653629	NM_003159,NM_001037343	3,3	2	1.38098892665,1.48955091152	100.0,100.0
X	18622224	18660570	18425604,18442223,18639687	18653629,18653629,18672103	NM_003159,NM_001037343,NM_000330	1,1,9	3	13.7726126521,14.8553021201,64.4218904245	81.8990246701,81.8990246701,54.4593960257
X	18661048	19298577	18639687,18688643,18690925,18890295,18892297,18989306	18672103,18692687,18827916,18894975,18984362,19122637	NM_000330,NR_046642,NM_006240/NM_152226/NM_152224,NR_029379,NM_000292,NM_001079860/NM_001184836/NM_001184835/NM_001184834/NM_001184833/NM_005756/NM_001079858/NM_001079859/NM_001184837	1,7,7,7,7,7	6	34.1035291214,100.0,100.0,100.0,100.0,100.0	1.7340387653,0.634324085649,21.4878068292,0.734084253422,14.4409117075,20.9137152977
X	19351701	19362562	19343892,19360057	19361707,19515261	NM_000284/NM_001173454/NM_001173456/NM_001173455,NM_001001671	1,9	2	56.166152119,1.61400479369	92.1277967038,23.0641745696
X	19367478	19367478	19360057	19515261	NM_001001671	3	1	0.0	
X	19389760	19395876	19360057	19515261	NM_001001671	3	1	3.94062008711	100.0
X	19421639	19421706	19360057	19515261	NM_001001671	3	1	0.0431689904899	100.0
X	19426410	19479637	19360057	19515261	NM_001001671	3	1	34.2948635344	100.0
X	19500814	19522930	19360057	19515261	NM_001001671	1	1	9.30839411355	65.3237475131
X	19536753	19583087	19533964,19533964,19533964	19671001,19799799,19887626	NM_001184960,NM_001024666,NM_031892	3,3,3	3	33.8113064355,17.4296085918,13.1012096295	100.0,100.0,100.0
X	19631367	19662345	19533964,19533964,19533964	19671001,19799799,19887626	NM_001184960,NM_001024666,NM_031892	3,3,3	3	22.6055736772,11.6530930841,8.75921077187	100.0,100.0,100.0
X	19787269	19805671	19533964,19533964	19799799,19887626	NM_001024666,NM_031892	1,3	2	4.71345007241,5.20327318174	68.0904249538,100.0
X	20017008	20023578	20006712,20006712,20017087	20116638,20116996,20017187	NM_001168467,NM_001168466/NM_001168465/NM_152780,NR_037414	3,3,7	3	5.97674799411,5.95734648725,100.0	100.0,100.0,1.52207001522
X	20056269	20062130	20006712,20006712	20116638,20116996	NM_001168467,NM_001168466/NM_001168465/NM_152780	3,3	2	5.33176864436,5.31446084654	100.0,100.0
X	20072602	20095381	20006712,20006712	20116638,20116996	NM_001168467,NM_001168466/NM_001168465/NM_152780	3,3	2	20.7221221549,20.6548547387	100.0,100.0
X	20125506	20128380	20124517	20141848	NM_001412	3	1	16.5830015579	100.0
X	20149203	20318909	20149910	20266632	NM_004586	7	1	100.0	68.7789471203
X	20379699	20379699	-	-	-	-	0	0	0
X	20379726	20379726	-	-	-	-	0	0	0
X	20491692	20515721	-	-	-	-	0	0	0
X	20727315	21383257	21374417,21374417	21642862,21654695	NM_001168649/NM_001168648,NM_001168647/NM_014927	9,9	2	3.29303954255,3.15401137442	1.34768013026,1.34768013026
X	21467662	21467696	21374417,21374417	21642862,21654695	NM_001168649/NM_001168648,NM_001168647/NM_014927	3,3	2	0.0126655367021,0.0121308129785	100.0,100.0
X	21566490	21600695	21374417,21374417	21642862,21654695	NM_001168649/NM_001168648,NM_001168647/NM_014927	3,3	2	12.7419024381,12.203954645	100.0,100.0
X	21772316	21784880	-	-	-	-	0	0	0
X	21857852	21857852	21839537,21855986	21885423,21858727	NM_015884,NM_206923	3,3	2	0.0,0.0	nan,nan
X	21858258	21859577	21839537,21855986	21885423,21858727	NM_015884,NM_206923	3,1	2	2.87451510265,17.1105435972	100.0,35.5572403336
X	21900195	21946703	21940572	21994837	NM_001258423/NM_004595	9	1	11.298258546	13.1826782489
X	21948457	21950433	21940572	21994837	NM_001258423/NM_004595	3	1	3.64138947756	100.0
X	21978926	21984220	21940572	21994837	NM_001258423/NM_004595	3	1	9.75582788169	100.0
X	22017912	22024774	-	-	-	-	0	0	0
X	22198650	23081799	22032443,22259796,22272912,22999960	22251310,23293146,22274459,23002089	NM_000444/NM_001282754,NR_073010,NM_152577,NM_182699	1,9,7,7	4	24.0602740477,79.5473943969,100.0,100.0	5.96275373691,93.0763665021,0.175168629529,0.241069174058
X	23252810	23281291	22259796	23293146	NR_073010	3	1	2.75618135191	100.0
X	23352590	23365281	23334867	23396801	NM_173495	3	1	20.4911680176	100.0
X	23369151	23373569	23334867	23396801	NM_173495	3	1	7.13340007104	100.0
X	23397772	23548414	-	-	-	-	0	0	0
X	23589240	23594625	-	-	-	-	0	0	0
X	23600077	23600285	-	-	-	-	0	0	0
X	23642611	23648611	-	-	-	-	0	0	0
X	23668070	23683545	23667527	23686397	NM_006406	3	1	82.0084790673	100.0
X	23736847	23786754	23703659,23783157	23743290,23786223	NM_001033583/NM_001037171,NM_002970/NR_027783	1,7	2	16.2574752088,100.0	12.9100126235,6.1434267738
X	23823118	23856492	23833347	23907940	NM_024122/NR_026545	9	1	31.0283806792	69.3503925211
X	23905541	23938610	23833347,23908005	23907940,23939507	NM_024122/NR_026545,NM_152761/NM_001169574	1,9	2	3.21611947502,97.1525617421	7.25452841029,92.5489128791
X	23974798	24216380	23983715,24054947,24146224,24149644,24149723,24149728,24149736	24027186,24078811,24149654,24216255,24216255,24216255,24216255	NM_030624,NM_001415,NR_046657,NM_001178086/NM_001178095,NM_001178084,NM_001178085,NM_003410	7,7,7,7,7,7,7	7	100.0,100.0,100.0,100.0,100.0,100.0,100.0	17.9943042114,9.87821940376,1.41980776713,27.572832413,27.5401313012,27.5380616106,27.5347501056
X	24236766	24238622	-	-	-	-	0	0	0
X	24254197	24446339	24310861,24362760	24313315,24365424	NM_001136233,NM_001136234	7,7	2	100.0,100.0	1.27718041865,1.3864745865
X	24466597	24466597	24465226,24465226	24534425,24550466	NM_005391,NM_001142386	3,3	2	0.0,0.0	nan,nan
X	24474349	24496632	24465226,24465226	24534425,24550466	NM_005391,NM_001142386	3,3	2	32.2013323892,26.1414828719	100.0,100.0
X	24731742	24963856	24693946,24744440	24996985,24744570	NM_016937,NR_003007	3,7	2	76.5954217114,100.0	100.0,0.0560069620962
X	24972218	24975288	24693946	24996985	NM_016937	3	1	1.01307092486	100.0
X	25018707	25018707	-	-	-	-	0	0	0
X	25128380	25130581	-	-	-	-	0	0	0
X	25141180	25141210	-	-	-	-	0	0	0
X	25211037	25211097	-	-	-	-	0	0	0
X	25214522	25296605	-	-	-	-	0	0	0
X	25596842	25598859	-	-	-	-	0	0	0
X	25673146	25742364	-	-	-	-	0	0	0
X	25797220	25866589	-	-	-	-	0	0	0
X	25929793	25930206	-	-	-	-	0	0	0
X	25960303	25960304	-	-	-	-	0	0	0
X	25960305	25960338	-	-	-	-	0	0	0
X	26014304	26036829	-	-	-	-	0	0	0
X	26041654	26047443	-	-	-	-	0	0	0
X	26075467	26086264	-	-	-	-	0	0	0
X	26165089	26198461	26192439	26195646	NM_173523	7	1	100.0	9.60985257102
X	26208070	27089369	26216168,26558336	26218270,26561052	NM_001271752,NR_001559	7,7	2	100.0,100.0	0.238511560776,0.308181445798
X	27146388	28014899	27460210,27746808,27807989,27977992	27463341,27748821,27823014,27981449	NR_002784,NM_001136533,NM_182506,NM_001017930	7,7,7,7	4	100.0,100.0,100.0,100.0	0.360502054666,0.231775993626,1.72997233196,0.398037560837
X	28016340	28196103	-	-	-	-	0	0	0
X	28201257	28203606	-	-	-	-	0	0	0
X	28229756	28231163	-	-	-	-	0	0	0
X	28235334	28303823	-	-	-	-	0	0	0
X	28309648	28352052	-	-	-	-	0	0	0
X	28398910	28398928	-	-	-	-	0	0	0
X	28428373	28428374	-	-	-	-	0	0	0
X	28428376	28428399	-	-	-	-	0	0	0
X	28464997	28467958	-	-	-	-	0	0	0
X	28478722	28489247	-	-	-	-	0	0	0
X	28491311	28510213	28495554	28495663	NR_106750	7	1	100.0	0.57665855465
X	28580318	28664578	28587563	29955900	NM_014271	9	1	5.62836494226	91.4016140517
X	28666830	28666830	28587563	29955900	NM_014271	3	1	0.0	
X	28679733	28680483	28587563	29955900	NM_014271	3	1	0.0548110589716	100.0
X	28737109	28737218	28587563	29955900	NM_014271	3	1	0.00796587390387	100.0
X	28764510	28767965	28587563	29955900	NM_014271	3	1	0.252496278329	100.0
X	28790438	28793056	28587563	29955900	NM_014271	3	1	0.191327136517	100.0
X	28840673	29415237	28587563	29955900	NM_014271	3	1	41.9899483826	100.0
X	29417901	29440254	28587563	29955900	NM_014271	3	1	1.63358880159	100.0
X	29461866	29464777	28587563	29955900	NM_014271	3	1	0.212739990222	100.0
X	29483138	29483157	28587563	29955900	NM_014271	3	1	0.00138854682728	100.0
X	29518008	29673400	28587563,29574277	29955900,29574358	NM_014271,NR_049877	3,7	2	11.3562667676,100.0	100.0,0.0521262355848
X	29676199	29677942	28587563	29955900	NM_014271	3	1	0.12738090105	100.0
X	29718538	29721027	28587563	29955900	NM_014271	3	1	0.181899634374	100.0
X	29766698	29766698	28587563	29955900	NM_014271	3	1	0.0	
X	29770151	29869816	28587563	29955900	NM_014271	3	1	7.2836589232	100.0
X	29874247	29874247	28587563	29955900	NM_014271	3	1	0.0	
X	29896377	29901375	28587563	29955900	NM_014271	3	1	0.365260896987	100.0
X	29958268	29975522	-	-	-	-	0	0	0
X	29977905	29978087	-	-	-	-	0	0	0
X	30002988	30005387	-	-	-	-	0	0	0
X	30018905	30020738	-	-	-	-	0	0	0
X	30098536	30214059	-	-	-	-	0	0	0
X	30224730	30224978	-	-	-	-	0	0	0
X	30230828	30234525	30230435	30237493	NM_002365	3	1	52.3802776991	100.0
X	30259856	30291580	-	-	-	-	0	0	0
X	30298063	30455358	30304421	30309378	NM_000475	7	1	100.0	3.15140341397
X	30473299	30473299	-	-	-	-	0	0	0
X	30531884	30547021	-	-	-	-	0	0	0
X	30554808	30560808	30558823	30577916	NM_025159	9	1	10.3964803855	33.0833333333
X	30603206	30603257	-	-	-	-	0	0	0
X	30643980	30644726	-	-	-	-	0	0	0
X	30645069	30659626	30653358	30731460	NM_203391/NM_001205019/NM_000167/NM_001128127	9	1	8.02540267855	43.0583224566
X	30662744	30662953	30653358	30731460	NM_203391/NM_001205019/NM_000167/NM_001128127	3	1	0.267598781081	100.0
X	30753338	30811227	-	-	-	-	0	0	0
X	30868514	30868575	30827441	30889394	NM_152787	3	1	0.0984617371233	100.0
X	30909015	30909015	-	-	-	-	0	0	0
X	30983356	30983356	-	-	-	-	0	0	0
X	30993995	31027988	-	-	-	-	0	0	0
X	31063140	31067124	-	-	-	-	0	0	0
X	31137680	31139688	31119227,31119227,31119227,31119227,31119227,31119227,31119227,31119227	31266907,33339609,32155469,31508298,32412254,33128427,33128428,33211556	NM_004018/NM_004017/NM_004016/NM_004015,NM_000109,NM_004022/NM_004023/NM_004020/NM_004013/NM_004021,NM_004014,NM_004012/NM_004011,NM_004010,NM_004009,NM_004006	3,3,3,3,3,3,3,3	8	1.35969664139,0.0904348891317,0.193777129281,0.516101174336,0.155294514345,0.0999402747362,0.0999402249949,0.0959696108977	100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
X	31152889	31155583	31119227,31119227,31119227,31119227,31119227,31119227,31119227,31119227	31266907,33339609,32155469,31508298,32412254,33128427,33128428,33211556	NM_004018/NM_004017/NM_004016/NM_004015,NM_000109,NM_004022/NM_004023/NM_004020/NM_004013/NM_004021,NM_004014,NM_004012/NM_004011,NM_004010,NM_004009,NM_004006	3,3,3,3,3,3,3,3	8	1.82421451788,0.121330473765,0.259977881615,0.692418607401,0.208348317553,0.134083217201,0.134083150466,0.128756041712	100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
X	31187535	31187960	31119227,31119227,31119227,31119227,31119227,31119227,31119227,31119227,31178194	31266907,33339609,32155469,31508298,32412254,33128427,33128428,33211556,31266907	NM_004018/NM_004017/NM_004016/NM_004015,NM_000109,NM_004022/NM_004023/NM_004020/NM_004013/NM_004021,NM_004014,NM_004012/NM_004011,NM_004010,NM_004009,NM_004006,NM_004019	3,3,3,3,3,3,3,3,3	9	0.2877843987,0.0191408505383,0.0410135856296,0.109234561301,0.0328686098589,0.0211526975911,0.0211526870632,0.0203122931432,0.479072965631	100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
X	31213555	31236885	31119227,31119227,31119227,31119227,31119227,31119227,31119227,31119227,31178194	31266907,33339609,32155469,31508298,32412254,33128427,33128428,33211556,31266907	NM_004018/NM_004017/NM_004016/NM_004015,NM_000109,NM_004022/NM_004023/NM_004020/NM_004013/NM_004021,NM_004014,NM_004012/NM_004011,NM_004010,NM_004009,NM_004006,NM_004019	3,3,3,3,3,3,3,3,3	9	15.7976706392,1.05072010132,2.25140459468,5.99633485919,1.80429333649,1.16115867012,1.1611580922,1.11502540948,26.2982877369	100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
X	31241120	31263704	31119227,31119227,31119227,31119227,31119227,31119227,31119227,31119227,31178194	31266907,33339609,32155469,31508298,32412254,33128427,33128428,33211556,31266907	NM_004018/NM_004017/NM_004016/NM_004015,NM_000109,NM_004022/NM_004023/NM_004020/NM_004013/NM_004021,NM_004014,NM_004012/NM_004011,NM_004010,NM_004009,NM_004006,NM_004019	3,3,3,3,3,3,3,3,3	9	15.292524377,1.01712227896,2.17941368908,5.80459607629,1.74659925895,1.12402946446,1.12402890502,1.07937136081,25.4573737784	100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
X	31282045	31303977	31119227,31119227,31119227,31119227,31119227,31119227,31119227	33339609,32155469,31508298,32412254,33128427,33128428,33211556	NM_000109,NM_004022/NM_004023/NM_004020/NM_004013/NM_004021,NM_004014,NM_004012/NM_004011,NM_004010,NM_004009,NM_004006	3,3,3,3,3,3,3	7	0.987757962369,2.1164940236,5.63701740813,1.69617494453,1.09157873781,1.09157819452,1.04820991345	100.0,100.0,100.0,100.0,100.0,100.0,100.0
X	31328245	31328773	31119227,31119227,31119227,31119227,31119227,31119227,31119227	33339609,32155469,31508298,32412254,33128427,33128428,33211556	NM_000109,NM_004022/NM_004023/NM_004020/NM_004013/NM_004021,NM_004014,NM_004012/NM_004011,NM_004010,NM_004009,NM_004006	3,3,3,3,3,3,3	7	0.0237796919629,0.0509533487351,0.135707878511,0.0408344141306,0.0262791160661,0.0262791029867,0.0252350371285	100.0,100.0,100.0,100.0,100.0,100.0,100.0
X	31352203	31352229	31119227,31119227,31119227,31119227,31119227,31119227,31119227	33339609,32155469,31508298,32412254,33128427,33128428,33211556	NM_000109,NM_004022/NM_004023/NM_004020/NM_004013/NM_004021,NM_004014,NM_004012/NM_004011,NM_004010,NM_004009,NM_004006	3,3,3,3,3,3,3	7	0.00117096967999,0.00250906641499,0.00668258492666,0.00201078554431,0.00129404738204,0.00129404673798,0.00124263440405	100.0,100.0,100.0,100.0,100.0,100.0,100.0
X	31428686	31464313	31119227,31119227,31119227,31119227,31119227,31119227,31119227	33339609,32155469,31508298,32412254,33128427,33128428,33211556	NM_000109,NM_004022/NM_004023/NM_004020/NM_004013/NM_004021,NM_004014,NM_004012/NM_004011,NM_004010,NM_004009,NM_004006	3,3,3,3,3,3,3	7	1.60454372266,3.43809650641,9.156940507,2.75531756104,1.77319331077,1.77319242823,1.70274368897	100.0,100.0,100.0,100.0,100.0,100.0,100.0
X	31473863	31559797	31119227,31119227,31119227,31119227,31119227,31119227,31119227	33339609,32155469,31508298,32412254,33128427,33128428,33211556	NM_000109,NM_004022/NM_004023/NM_004020/NM_004013/NM_004021,NM_004014,NM_004012/NM_004011,NM_004010,NM_004009,NM_004006	3,3,1,3,3,3,3	7	3.87023494156,8.29285051175,8.85056969036,6.64595557556,4.27702568186,4.27702355314,4.10709787992	100.0,100.0,40.0714501827,100.0,100.0,100.0,100.0
X	31562420	32526438	31119227,31119227,31119227,31119227,31119227,31119227	33339609,32155469,32412254,33128427,33128428,33211556	NM_000109,NM_004022/NM_004023/NM_004020/NM_004013/NM_004021,NM_004012/NM_004011,NM_004010,NM_004009,NM_004006	3,1,1,3,3,3	6	43.4167634218,57.2307433978,65.7243816254,47.9801911208,47.9801672406,46.0739204972	100.0,61.5184571242,88.1554078866,100.0,100.0,100.0
X	32528379	32578400	31119227,31119227,31119227,31119227	33339609,33128427,33128428,33211556	NM_000109,NM_004010,NM_004009,NM_004006	3,3,3,3	4	2.25281055242,2.48959784989,2.48959661079,2.39068521251	100.0,100.0,100.0,100.0
X	32579298	32625336	31119227,31119227,31119227,31119227,32583655	33339609,33128427,33128428,33211556,32583752	NM_000109,NM_004010,NM_004009,NM_004006,NR_037478	3,3,3,3,7	5	2.0734270049,2.29135974517,2.29135860474,2.20032318053,100.0	100.0,100.0,100.0,100.0,0.210695512403
X	32625632	32627579	31119227,31119227,31119227,31119227	33339609,33128427,33128428,33211556	NM_000109,NM_004010,NM_004009,NM_004006	3,3,3,3	4	0.0876876141132,0.0969042404937,0.0969041922635,0.0930541994113	100.0,100.0,100.0,100.0
X	32665783	32677144	31119227,31119227,31119227,31119227	33339609,33128427,33128428,33211556	NM_000109,NM_004010,NM_004009,NM_004006	3,3,3,3	4	0.511668712861,0.565448934899,0.56544865347,0.542983440941	100.0,100.0,100.0,100.0
X	32683433	32684478	31119227,31119227,31119227,31119227	33339609,33128427,33128428,33211556	NM_000109,NM_004010,NM_004009,NM_004006	3,3,3,3	4	0.0470639736766,0.0520107505475,0.0520107246612,0.0499443443168	100.0,100.0,100.0,100.0
X	32702967	32809348	31119227,31119227,31119227,31119227	33339609,33128427,33128428,33211556	NM_000109,NM_004010,NM_004009,NM_004006	3,3,3,3	4	4.79111252028,5.29469440573,5.29469177051,5.08433425145	100.0,100.0,100.0,100.0
X	32820970	32821512	31119227,31119227,31119227,31119227	33339609,33128427,33128428,33211556	NM_000109,NM_004010,NM_004009,NM_004006	3,3,3,3	4	0.0244102140983,0.0269759108103,0.0269758973841,0.0259041479614	100.0,100.0,100.0,100.0
X	32835148	32840909	31119227,31119227,31119227,31119227	33339609,33128427,33128428,33211556	NM_000109,NM_004010,NM_004009,NM_004006	3,3,3,3	4	0.259459858709,0.286731037229,0.28673089452,0.27533910776	100.0,100.0,100.0,100.0
X	32863147	32872969	31119227,31119227,31119227,31119227	33339609,33128427,33128428,33211556	NM_000109,NM_004010,NM_004009,NM_004006	3,3,3,3	4	0.442356315265,0.488851284093,0.488851040787,0.469429042947	100.0,100.0,100.0,100.0
X	32901410	32906553	31119227,31119227,31119227,31119227	33339609,33128427,33128428,33211556	NM_000109,NM_004010,NM_004009,NM_004006	3,3,3,3	4	0.231626810161,0.255972526379,0.255972398978,0.245802643848	100.0,100.0,100.0,100.0
X	32906773	32909624	31119227,31119227,31119227,31119227	33339609,33128427,33128428,33211556	NM_000109,NM_004010,NM_004009,NM_004006	3,3,3,3	4	0.128401329141,0.141897272546,0.141897201923,0.136259641768	100.0,100.0,100.0,100.0
X	32940898	32943396	31119227,31119227,31119227,31119227	33339609,33128427,33128428,33211556	NM_000109,NM_004010,NM_004009,NM_004006	3,3,3,3	4	0.11250316387,0.124328090782,0.124328028903,0.119388490051	100.0,100.0,100.0,100.0
X	32949968	32949968	31119227,31119227,31119227,31119227	33339609,33128427,33128428,33211556	NM_000109,NM_004010,NM_004009,NM_004006	3,3,3,3	4	0.0,0.0,0.0,0.0	nan,nan,nan,nan
X	32949969	32949969	31119227,31119227,31119227,31119227	33339609,33128427,33128428,33211556	NM_000109,NM_004010,NM_004009,NM_004006	3,3,3,3	4	0.0,0.0,0.0,0.0	nan,nan,nan,nan
X	32954427	32963833	31119227,31119227,31119227,31119227	33339609,33128427,33128428,33211556	NM_000109,NM_004010,NM_004009,NM_004006	3,3,3,3	4	0.423620800385,0.46814652598,0.468146292979,0.449546892482	100.0,100.0,100.0,100.0
X	32968412	32972072	31119227,31119227,31119227,31119227	33339609,33128427,33128428,33211556	NM_000109,NM_004010,NM_004009,NM_004006	3,3,3,3	4	0.164836501107,0.182162054549,0.182161963885,0.174924689186	100.0,100.0,100.0,100.0
X	33009084	33010098	31119227,31119227,31119227,31119227	33339609,33128427,33128428,33211556	NM_000109,NM_004010,NM_004009,NM_004006	3,3,3,3	4	0.0456678175197,0.0504678478997,0.0504678227813,0.0484627417581	100.0,100.0,100.0,100.0
X	33029955	33033301	31119227,31119227,31119227,31119227	33339609,33128427,33128428,33211556	NM_000109,NM_004010,NM_004009,NM_004006	3,3,3,3	4	0.150694790356,0.166533943858,0.166533860973,0.159917489076	100.0,100.0,100.0,100.0
X	33047771	33539786	31119227,31119227,31119227,31119227	33339609,33128427,33128428,33211556	NM_000109,NM_004010,NM_004009,NM_004006	1,1,1,1	4	13.1435942104,4.01433406331,4.01438183636,7.82787984108	59.3148582868,16.3929961485,16.3931993943,33.2886192494
X	33540611	35564261	34129751,34627063,34942795	34132330,34657288,34944917	NM_203408,NM_031442,NM_152631	7,7,7	3	100.0,100.0,100.0	0.127442986682,1.49358831814,0.104860030144
X	35576255	35577408	-	-	-	-	0	0	0
X	35609271	35616981	-	-	-	-	0	0	0
X	35664417	35664710	-	-	-	-	0	0	0
X	35692380	35692525	-	-	-	-	0	0	0
X	35695978	35697960	-	-	-	-	0	0	0
X	35747168	35747201	-	-	-	-	0	0	0
X	35795392	35804095	35798341	35803735	NM_001099921	7	1	100.0	61.9786280593
X	35838885	35860246	-	-	-	-	0	0	0
X	35863195	35869892	-	-	-	-	0	0	0
X	35883245	35885444	-	-	-	-	0	0	0
X	35966202	35966202	35919733,35919733	36385319,35990152	NM_001304548,NM_152632	3,3	2	0.0,0.0	nan,nan
X	35988125	36420457	35919733,35919733,36365625	36385319,35990152,36440292	NM_001304548,NM_152632,NR_110412	1,1,9	3	85.3105548706,2.87848449992,73.4353864492	91.8724498765,0.468852641026,12.6828455909
X	36434167	36434311	36365625	36440292	NR_110412	3	1	0.192856281892	100.0
X	36456703	36458823	-	-	-	-	0	0	0
X	36465618	36470617	-	-	-	-	0	0	0
X	36475854	36484187	-	-	-	-	0	0	0
X	36577730	36577730	-	-	-	-	0	0	0
X	36604082	36608911	-	-	-	-	0	0	0
X	36636513	36647285	-	-	-	-	0	0	0
X	36661180	36670673	-	-	-	-	0	0	0
X	36724724	36725501	-	-	-	-	0	0	0
X	36766213	36790626	-	-	-	-	0	0	0
X	36823037	36871103	-	-	-	-	0	0	0
X	36886518	36939246	-	-	-	-	0	0	0
X	36984731	36984989	-	-	-	-	0	0	0
X	37012530	37017012	-	-	-	-	0	0	0
