chr	NVR_start	NVR_stop	Overlapping_Gene_Start	Overlapping_Gene_Stop	Overlapping_GeneID	Overlap_Type	Number_of_Overlapping_Genes	Percentage_of_Gene_Overlapping_NVR	Percentage_of_NVR_Overlapping_Gene
17	73540201	73548041	73334383	73644088	NM_001144952	3	1	2.53175592336	100.012755102
17	73590245	73644530	73334383	73644088	NM_001144952	1	1	17.3855204613	99.1876208897
17	73645906	73671561	-	-	-	-	0	0	0
17	73673107	73675042	-	-	-	-	0	0	0
17	74732094	74732763	74671116	74747335	NM_175738	3	1	0.87903437418	100.149476831
17	74734497	74751961	74671116,74736819,74737216,74748612,74748611	74747335,74747335,74747335,74748699,74769360	NM_175738,NM_001163989,NM_001163990/NM_001006638,NR_037409,NM_004252	1,7,7,7,9	5	16.8446601942,100.0,100.0,100.0,16.1493975904	73.5169491525,60.2210261109,57.9477782868,0.503893724233,19.1880439762
17	75028690	75043313	75038859,75032566	75046979,75065889	NM_006356/NM_001003785,NR_110835	9,9	2	54.8577761359,32.2530308486	30.4657047118,73.5006496615
17	75044945	75061541	75038859,75032566,75047183	75046979,75065889,75065889	NM_006356/NM_001003785,NR_110835,NM_015353/NR_110834	1,3,9	3	25.0584903337,49.8049453847,76.7573635537	12.2619908412,100.006025548,86.5208483972
17	75067187	75069336	-	-	-	-	0	0	0
17	75071634	75076930	-	-	-	-	0	0	0
17	75083470	75090870	75087726,75087940	75106160,75106160	NM_001271765,NM_004695	9,9	2	17.0599403309,16.0858350255	42.5,39.6081081081
17	75208043	75212286	75205449	75235759	NM_001303276/NM_024844	3	1	14.0015176009	100.02356823
17	75212443	75223901	75205449	75235759	NM_001303276/NM_024844	3	1	37.8047573488	100.008727527
17	75225155	75249938	75205449,75236591,75236591	75235759,75262393,75261661	NM_001303276/NM_024844,NM_001172704/NM_001172703,NM_014001/NM_001291641/NM_001291642/NM_138619	1,9,9	3	34.9872983405,51.7304189435,53.240796139	42.791429609,53.859500464,53.859500464
17	75959762	75968656	75941510	75979434	NM_007292/NM_001185039/NM_004035	3	1	23.4541858932	100.011243535
17	75969412	76003076	75941510,75979216,76000905,75979216	75979434,76000586,76005999,76005999	NM_007292/NM_001185039/NM_004035,NM_001113324,NM_001258,NR_037709	1,7,9,9	4	26.4284772577,100.0,42.6300294406,89.0867682198	29.7736454373,63.4832461977,6.45199619772,70.879871673
17	76186973	76208498	76142452	76240309	NM_052916	3	1	21.9971795867	100.004645761
17	76586381	76592347	-	-	-	-	0	0	0
17	76665973	76679836	76671927,76673649,76679568,76679568,76679568	76673658,76711005,76711005,76709597,76688887	NR_130916,NM_001008528,NM_198530/NM_001008529,NR_130926,NR_130928/NR_130927	7,9,9,9,9	5	100.0,16.5644992906,0.855652395191,0.895770895771,2.88626609442	12.4936882349,44.6368030008,1.94041693717,1.94041693717,1.94041693717
17	76681032	76702859	76679568,76673649,76679568,76679568	76688887,76711005,76711005,76709597	NR_130928/NR_130927,NM_001008528,NM_198530/NM_001008529,NR_130926	1,3,3,3	4	84.2918454936,58.430816179,69.4318977034,72.6873126873	35.9921198516,100.004581482,100.004581482,100.004581482
17	76702861	76705298	76673649,76679568,76679568	76711005,76711005,76709597	NM_001008528,NM_198530/NM_001008529,NR_130926	3,3,3	3	6.52621998554,7.7549462434,8.11854811855	100.041034058,100.041034058,100.041034058
17	76896773	76902474	76868715,76872646	76950389,76950389	NM_144677/NM_001199172,NM_198955	3,3	2	6.98132843587,7.33432805104	100.017540782,100.017540782
17	76916425	76921117	76868715,76872646	76950389,76950389	NM_144677/NM_001199172,NM_198955	3,3	2	5.7459442914,6.03647869932	100.021312873,100.021312873
17	76927119	76949808	76868715,76872646	76950389,76950389	NM_144677/NM_001199172,NM_198955	3,3	2	27.7808386899,29.1855320025	100.004407422,100.004407422
17	76954145	76954200	-	-	-	-	0	0	0
17	76962603	76973116	-	-	-	-	0	0	0
17	76976658	76982724	-	-	-	-	0	0	0
17	76982726	76989260	-	-	-	-	0	0	0
17	76992397	77005775	-	-	-	-	0	0	0
17	77006949	77025953	-	-	-	-	0	0	0
17	77026149	77038988	-	-	-	-	0	0	0
17	77039341	77042522	-	-	-	-	0	0	0
17	77675508	77676811	-	-	-	-	0	0	0
17	77677376	77686849	-	-	-	-	0	0	0
17	77687538	77689375	-	-	-	-	0	0	0
17	77689543	77711690	-	-	-	-	0	0	0
17	77744802	77754685	-	-	-	-	0	0	0
17	77802159	77828795	-	-	-	-	0	0	0
17	77829245	77832168	-	-	-	-	0	0	0
17	77832694	77833683	-	-	-	-	0	0	0
17	77865572	77868597	-	-	-	-	0	0	0
17	77868752	77885028	77879000	77884087	NR_028337	7	1	100.0	31.2607520275
17	77886056	77901861	-	-	-	-	0	0	0
17	77908332	77925456	-	-	-	-	0	0	0
17	77927571	77933085	-	-	-	-	0	0	0
17	77933971	77938374	-	-	-	-	0	0	0
17	77938376	77939444	-	-	-	-	0	0	0
17	77940416	77945451	-	-	-	-	0	0	0
17	77946611	77974860	-	-	-	-	0	0	0
17	78177342	78183448	78174078	78187204	NM_003258	3	1	46.5224346766	100.016377334
17	78309533	78350474	-	-	-	-	0	0	0
17	78351580	78356466	-	-	-	-	0	0	0
17	78461270	78464854	78423696	78577394	NM_173628	3	1	2.33248101809	100.027901786
17	78771910	78782657	78674046	78782342	NM_017456/NM_004762	1	1	9.63369253073	97.0782543966
17	78788700	78826069	78796882	78840887	NM_025090	9	1	66.327319002	78.1075222778
17	78845398	78847266	-	-	-	-	0	0	0
17	78847268	78852354	-	-	-	-	0	0	0
17	78901893	78911270	78890579,78852976	78903217,78925390	NM_001243541/NM_001243540,NM_003255	1,3	2	10.4834243215,12.9503555893	14.1303188653,100.010664392
17	79549026	79663878	-	-	-	-	0	0	0
17	79741902	79748991	79731102	79742222	NM_178543	1	1	2.88643107634	4.52814219213
17	80357070	80382721	80260860,80351830	80398781,80415168	NM_001256071,NR_029376	3,3	2	18.5989182291,40.4995342522	100.003898483,100.003898483
17	80382724	80396527	80260860,80351830	80398781,80415168	NM_001256071,NR_029376	3,3	2	10.0085555604,21.7938394986	100.007244802,100.007244802
17	83129631	83131910	-	-	-	-	0	0	0
17	83205274	83205583	-	-	-	-	0	0	0
17	83205866	83229131	83226896	83240804	NR_029406	9	1	16.0759220649	9.61100365356
17	83243832	83257441	-	-	-	-	0	0	0
18	1	10000	-	-	-	-	0	0	0
18	3442003	3445827	3412855,3411926	3458408,3458408	NM_001278686,NM_174886	3,3	2	8.39662817755,8.22881483553	100.026150628,100.026150628
18	3452981	3479011	3449412,3412855,3450171,3451404,3447585,3449650,3411926,3453773,3466249	3458408,3458408,3458408,3458408,3458408,3458408,3458408,3458408,3478978	NM_001278682,NM_001278686,NM_003244,NM_170695/NM_173210,NM_173207,NM_173209/NM_173208/NM_001278684,NM_174886,NM_173211,NR_110428/NR_110429	1,1,1,1,1,1,1,7,7	9	60.3312215183,11.9155288229,65.8897790726,77.4875089222,50.14781966,61.9705445827,11.677387432,100.0,100.0	20.8528620822,20.8528620822,20.8528620822,20.8528620822,20.8528620822,20.8528620822,20.8528620822,17.8102189781,48.9051094891
18	3482738	3489971	-	-	-	-	0	0	0
18	3490153	3494892	-	-	-	-	0	0	0
18	8663133	8675533	-	-	-	-	0	0	0
18	8687882	8701636	8695855	8707621	NR_120598	9	1	49.1374182035	42.0386796568
18	8706816	8718951	8695855,8717370	8707621,8832777	NR_120598,NM_015210	1,9	2	6.84966431546,1.37078885346	6.6419447878,13.036670787
18	8718957	8721820	8717370	8832777	NM_015210	3	1	2.48163038957	100.034928397
18	8904216	8927336	-	-	-	-	0	0	0
18	8927339	8927346	-	-	-	-	0	0	0
18	8927367	8934397	-	-	-	-	0	0	0
18	8935069	8950253	-	-	-	-	0	0	0
18	8952253	8957114	-	-	-	-	0	0	0
18	8957116	8963422	-	-	-	-	0	0	0
18	8964502	8984576	-	-	-	-	0	0	0
18	8985410	9020289	-	-	-	-	0	0	0
18	9022798	9035129	-	-	-	-	0	0	0
18	9036971	9043661	-	-	-	-	0	0	0
18	9047490	9057416	-	-	-	-	0	0	0
18	9058439	9074232	-	-	-	-	0	0	0
18	9076902	9081115	-	-	-	-	0	0	0
18	9081739	9083703	-	-	-	-	0	0	0
18	9088653	9111497	9102629	9134345	NM_021074	9	1	27.9629220923	38.8241989144
18	9112131	9144346	9102629,9121264,9137562,9136752	9134345,9136720,9285985,9285985	NM_021074,NR_110772/NR_110771,NM_001204056,NM_015208/NM_001083625	1,7,9,9	4	70.0413027714,100.0,4.57136312187,5.08932280848	68.9585596772,47.980754307,21.061617259,23.5759739252
18	10133808	10134668	-	-	-	-	0	0	0
18	10596540	10604838	-	-	-	-	0	0	0
18	13253750	13261093	13218729	13652754	NM_181482	3	1	1.6920645307	100.013618412
18	13266452	13276410	13218729	13652754	NM_181482	3	1	2.29456299853	100.010042177
18	13316572	13385973	13278104,13218729	13652754,13652754	NM_181481,NM_181482	3,3	2	18.5244400789,15.9902862962	100.001440901,100.001440901
18	13386668	13444752	13278104,13218729,13419498	13652754,13652754,13427534	NM_181481,NM_181482,NR_040031	3,3,7	3	15.503762168,13.3828388161,100.0	100.001721645,100.001721645,13.8368569658
18	13446052	13465822	13278104,13218729,13459946	13652754,13652754,13460026	NM_181481,NM_181482,NR_049822	3,3,7	3	5.27717796029,4.55525705833,100.0	100.005058169,100.005058169,0.40971168437
18	13466877	13494918	13278104,13218729	13652754,13652754	NM_181481,NM_181482	3,3	2	7.48483255083,6.46090326386	100.003566207,100.003566207
18	13495930	13498119	13278104,13218729	13652754,13652754	NM_181481,NM_181482	3,3	2	0.584544015631,0.504578066752	100.04568296,100.04568296
18	13498665	13586421	13278104,13218729	13652754,13652754	NM_181481,NM_181482	3,3	2	23.4236662921,20.2192956182	100.001139523,100.001139523
18	13586863	13598706	13278104,13218729	13652754,13652754	NM_181481,NM_181482	3,3	2	3.16134215577,2.72886877745	100.008443806,100.008443806
18	15410900	20930937	-	-	-	-	0	0	0
18	21044900	21118155	20949741	21111851	NM_005406	1	1	41.3000968472	91.3958091598
18	21123593	21126275	-	-	-	-	0	0	0
18	21131778	21156749	-	-	-	-	0	0	0
18	21160510	21168656	-	-	-	-	0	0	0
18	21588140	21593908	21529300	21600732	NM_052911	3	1	8.07609928184	100.017337032
18	21690540	21710267	21650896	21704805	NM_138340/NM_001308256	1	1	26.46262289	72.3171288082
18	21710698	21736640	-	-	-	-	0	0	0
18	21737680	21757374	21741328	21870957	NM_020774	9	1	12.3790789169	81.481669544
18	21757449	21782466	21741328	21870957	NM_020774	3	1	19.2995448584	100.003997282
18	21783883	21790995	21741328	21870957	NM_020774	3	1	5.48715575098	100.014060742
18	21791109	21816549	21741328	21870957	NM_020774	3	1	19.6258582118	100.003930818
18	21851555	21923382	21741328	21870957	NM_020774	1	1	14.9679858058	27.0135185933
18	21923965	21952809	-	-	-	-	0	0	0
18	21952811	21954158	-	-	-	-	0	0	0
18	21954160	21957333	-	-	-	-	0	0	0
18	21961447	21982298	-	-	-	-	0	0	0
18	21983137	22023051	-	-	-	-	0	0	0
18	22066443	22074175	-	-	-	-	0	0	0
18	22241223	22273537	-	-	-	-	0	0	0
18	22274238	22317588	-	-	-	-	0	0	0
18	22318560	22401346	-	-	-	-	0	0	0
18	22401348	22402490	-	-	-	-	0	0	0
18	22430279	22440677	-	-	-	-	0	0	0
18	22888355	22900839	-	-	-	-	0	0	0
18	22927880	22939796	22933348,22933331,22933875	22933438,23026486,23026486	NR_039895,NM_002894,NM_203292/NM_203291	7,9,9	3	100.0,6.9410451286,6.39441972962	0.763679086942,54.2631755623,49.6978851964
18	22943263	22974352	22933331,22933875	23026486,23026486	NM_002894,NM_203292/NM_203291	3,3	2	33.3741251234,33.5701636937	100.003216572,100.003216572
18	23116709	23135612	23134563	23260470	NR_023359/NM_001256438	9	1	0.833942243543	5.55467386129
18	23136325	23178266	23135762,23134563,23155824	23260470,23260470,23260470	NM_001100619,NR_023359/NM_001256438,NM_138375	3,3,9	3	33.6318950517,33.3116243606,21.4463864229	100.002384302,100.002384302,53.5108843375
18	23641928	23642330	23598925	23662885	NM_173505/NM_001308238	3	1	0.63007144979	100.248756219
18	23642332	23645689	23598925	23662885	NM_173505/NM_001308238	3	1	5.250074264	100.029788502
18	23646889	23672034	23598925	23662885	NM_173505/NM_001308238	1	1	25.0105533059	63.6190097435
18	23673813	23677530	-	-	-	-	0	0	0
18	23683437	23705035	23689442,23689442,23689442	23773822,23955065,23796153	NM_001302996,NM_198129/NM_001127717,NR_130106	9,9,9	3	18.4804636115,5.87070445442,14.6131644051	72.2011297342,72.2011297342,72.2011297342
18	23710595	23742391	23689442,23689442,23689442	23773822,23955065,23796153	NM_001302996,NM_198129/NM_001127717,NR_130106	3,3,3	3	37.682653678,11.9706803602,29.7970237649	100.00314505,100.00314505,100.00314505
18	23745003	23756336	23689442,23689442,23689442	23773822,23955065,23796153	NM_001302996,NM_198129/NM_001127717,NR_130106	3,3,3	3	13.4319337292,4.26693371081,10.6211110278	100.008823789,100.008823789,100.008823789
18	23757837	23769082	23689442,23689442,23689442	23773822,23955065,23796153	NM_001302996,NM_198129/NM_001127717,NR_130106	3,3,3	3	13.327644849,4.23380417432,10.5386460754	100.008892841,100.008892841,100.008892841
18	23942782	24042800	23873019,23689442,24014419,23994214,24014419,23992772	23955065,23955065,24020298,24015460,24135610,24135610	NM_000227/NM_001127718,NM_198129/NM_001127717,NM_001243425,NR_110796,NM_001135993,NM_153211	1,1,7,7,9,9	6	14.9719063464,4.62458211607,100.0,100.0,23.4190375602,35.024748143	12.2817892779,12.2817892779,5.87894179048,21.2431762283,28.3768921594,50.0199964006
18	24053231	24099036	24014419,23992772	24135610,24135610	NM_001135993,NM_153211	3,3	2	37.7962241732,32.0682726706	100.002183168,100.002183168
18	24099116	24193991	24014419,23992772,24113352,24138955,24139483,24138955,24162045,24162045,24162045	24135610,24135610,24135610,24160069,24161600,24161600,24311506,24272232,24397869	NM_001135993,NM_153211,NM_001292030,NM_001308231,NM_138644,NM_153769/NM_153770/NM_153768/NM_012189/NM_138643,NM_001242508,NM_018030,NM_080597	1,1,7,7,7,7,9,9,9	9	30.1133738201,25.5497448176,100.0,100.0,100.0,100.0,21.3746637941,28.9931753004,13.5469097848	38.4664031621,38.4664031621,23.4613965744,22.255599473,23.3127799736,23.8693017128,33.6727272727,33.6727272727,33.6727272727
18	24213147	24237268	24162045,24162045,24162045	24311506,24272232,24397869	NM_001242508,NM_018030,NM_080597	3,3,3	3	16.1392193333,21.8916760446,10.2287713347	100.004145765,100.004145765,100.004145765
18	24237270	24246102	24162045,24162045,24162045	24311506,24272232,24397869	NM_001242508,NM_018030,NM_080597	3,3,3	3	5.90986337664,8.01629941554,3.74557404855	100.011322464,100.011322464,100.011322464
18	24246756	24289888	24162045,24162045,24162045	24272232,24311506,24397869	NM_018030,NM_001242508,NM_080597	1,3,3	3	23.1213925291,28.8588403741,18.2902576063	59.0675136789,100.002318464,100.002318464
18	24294233	24322942	24162045,24162045,24321685	24311506,24397869,24321735	NM_001242508,NM_080597,NR_031724	1,3,7	3	11.5574527305,12.1742817767,100.0	60.1692848932,100.003483228,0.177644641053
18	24325461	24333107	24162045	24397869	NM_080597	3	1	3.24265875119	100.013078734
18	24334587	24336965	24162045	24397869	NM_080597	3	1	1.00879889749	100.042052145
18	24340294	24341656	24162045	24397869	NM_080597	3	1	0.577970953037	100.073421439
18	24347249	24386450	24162045	24397869	NM_080597	3	1	16.623343581	100.002550955
18	24393907	24410667	24162045	24397869	NM_080597	1	1	1.68048340931	23.6455847255
18	24412765	24468582	24426644,24460628	24453530,24479957	NM_018439,NM_021624/NM_001143828/NM_001160166	7,9	2	100.0,41.1536471805	48.1699123923,14.2519304155
18	24479210	24494162	24460628	24479957	NM_021624/NM_001143828/NM_001160166	1	1	3.86963269529	5.00267522739
18	24529399	24567914	-	-	-	-	0	0	0
18	24568663	24591393	-	-	-	-	0	0	0
18	24763282	24770004	24725780	24766645	NR_134604	1	1	8.2317819214	50.0446295745
18	24774887	24800107	-	-	-	-	0	0	0
18	24800109	24810150	-	-	-	-	0	0	0
18	24810153	24810155	-	-	-	-	0	0	0
18	24810199	24854107	-	-	-	-	0	0	0
18	24854109	24872094	-	-	-	-	0	0	0
18	24872305	24880208	-	-	-	-	0	0	0
18	24896966	24924330	-	-	-	-	0	0	0
18	24924332	24924557	-	-	-	-	0	0	0
18	24929121	24938774	-	-	-	-	0	0	0
18	24938917	24939268	-	-	-	-	0	0	0
18	24939661	24947245	-	-	-	-	0	0	0
18	24957523	25033123	-	-	-	-	0	0	0
18	25034087	25084068	25061923	25352250	NM_015461/NM_001308225	9	1	7.62792427875	44.3088373582
18	25084650	25098979	25061923	25352250	NM_015461/NM_001308225	3	1	4.93579675402	100.006978854
18	25102139	25103576	25061923	25352250	NM_015461/NM_001308225	3	1	0.495301865476	100.069589422
18	25111120	25199981	25061923	25352250	NM_015461/NM_001308225	3	1	30.6074508831	100.001125353
18	25205142	25244893	25061923	25352250	NM_015461/NM_001308225	3	1	13.6920999697	100.00251566
18	25293840	25312308	25061923	25352250	NM_015461/NM_001308225	3	1	6.36142569783	100.005414771
18	25313122	25333199	25061923	25352250	NM_015461/NM_001308225	3	1	6.91562646386	100.004980824
18	25340442	25341278	25061923	25352250	NM_015461/NM_001308225	3	1	0.2882946185	100.119617225
18	25359869	25371306	-	-	-	-	0	0	0
18	25371561	25393324	-	-	-	-	0	0	0
18	25393468	25431616	-	-	-	-	0	0	0
18	25437618	25452780	-	-	-	-	0	0	0
18	25628360	25709563	-	-	-	-	0	0	0
18	25709566	25709566	-	-	-	-	0	0	0
18	25709591	25709754	-	-	-	-	0	0	0
18	25982556	25993894	-	-	-	-	0	0	0
18	25993896	26008992	-	-	-	-	0	0	0
18	26009146	26040303	26016252,26016252	26091217,26090647	NM_001308201,NM_005637/NM_001007559	9,9	2	32.0838780247,32.3296951449	77.1961356998,77.1961356998
18	26045873	26053316	26016252,26016252	26091217,26090647	NM_001308201,NM_005637/NM_001007559	3,3	2	9.92983485847,10.0059142965	100.013435443,100.013435443
18	26053678	26111703	26016252,26016252	26091217,26090647	NM_001308201,NM_005637/NM_001007559	1,1	2	50.076034469,49.6935319103	64.6962516157,63.7139164153
18	26152328	26159060	26133846,26133851	26193355,26193355	NM_001308188,NM_144662/NM_001025096/NM_001025097	3,3	2	11.314064863,11.3150155449	100.014854427,100.014854427
18	26340351	26346773	26226882	26391686	NM_005640/NR_121653/NM_001293725	3	1	3.89733321198	100.015571473
18	26346775	26370236	26226882	26391686	NM_005640/NR_121653/NM_001293725	3	1	14.2362185613	100.004262393
18	26385437	26393380	26226882	26391686	NM_005640/NR_121653/NM_001293725	1	1	3.79236066867	78.6856351504
18	26393525	26437525	26422994	26438044	NR_110762	9	1	96.5517241379	33.0272727273
18	26441121	26450511	-	-	-	-	0	0	0
18	26452575	26461070	26454910,26454910,26454910,26454910,26454910	26549435,26548536,26549814,26657401,26640344	NM_001136205,NM_001142730,NM_001258221,NM_001258222,NM_198991	9,9,9,9,9	5	6.51778346698,6.58036677454,6.49175491281,3.04258933686,3.32245800415	72.5250147145,72.5250147145,72.5250147145,72.5250147145,72.5250147145
18	26461072	26465561	26454910,26454910,26454910,26454910,26454910	26549435,26548536,26549814,26657401,26640344	NM_001136205,NM_001142730,NM_001258221,NM_001258222,NM_198991	3,3,3,3,3	5	4.75001586865,4.79562519359,4.73104683631,2.21737155048,2.42133362095	100.022276676,100.022276676,100.022276676,100.022276676,100.022276676
18	26466407	26553764	26454910,26454910,26454910,26454910,26454910	26549435,26548536,26549814,26657401,26640344	NM_001136205,NM_001142730,NM_001258221,NM_001258222,NM_198991	1,1,1,3,3	5	87.8372088103,87.7204225277,87.8857805174,43.1414574403,47.1097689217	95.045617409,94.0165069771,95.4794693041,100.001144728,100.001144728
18	26563914	26593292	26454910,26454910,26591466	26657401,26640344,26591535	NM_001258222,NM_198991,NR_107024	3,3,7	3	14.5087213322,15.8432874053,100.0	100.003403908,100.003403908,0.238273538022
18	26593501	26599616	26454910,26454910	26657401,26640344	NM_001258222,NM_198991	3,3	2	3.02036623669,3.29819074069	100.01635323,100.01635323
18	26602612	26634321	26454910,26454910	26657401,26640344	NM_001258222,NM_198991	3,3	2	15.6598779211,17.1003316526	100.003153679,100.003153679
18	27101056	27143749	26915630	27185338	NM_001256316/NM_031422	3	1	15.8296534413	100.002342304
18	27176328	27199636	26915630	27185338	NM_001256316/NM_031422	1	1	3.34100827188	38.6605457354
18	27213200	27249919	-	-	-	-	0	0	0
18	27249943	27276595	-	-	-	-	0	0	0
18	28903142	28922723	-	-	-	-	0	0	0
18	29194391	29242664	-	-	-	-	0	0	0
18	30671611	30699491	-	-	-	-	0	0	0
18	30703898	30741627	-	-	-	-	0	0	0
18	30742554	30758397	-	-	-	-	0	0	0
18	30758538	30768444	-	-	-	-	0	0	0
18	30769387	30798859	-	-	-	-	0	0	0
18	30805333	30825235	-	-	-	-	0	0	0
18	30832589	30866487	-	-	-	-	0	0	0
18	31043634	31049872	-	-	-	-	0	0	0
18	31086415	31093630	31065973	31102432	NM_004949/NM_024422	3	1	19.7915523862	100.013860014
18	31093632	31097186	31065973	31102432	NM_004949/NM_024422	3	1	9.75041140976	100.02813731
18	31098001	31116309	31065973,31101587	31102432,31162789	NM_004949/NM_024422,NR_110785	1,9	2	12.155787164,24.0560103263	24.2079965043,80.4183963295
18	31121160	31127451	31101587	31162789	NR_110785	3	1	10.2805418035	100.015895724
18	31141572	31141628	31129250,31101587	31162856,31162789	NM_024421/NM_004948,NR_110785	3,3	2	0.169607522242,0.093132689574	101.785714286,101.785714286
18	31143698	31149699	31129250,31101587	31162856,31162789	NM_024421/NM_004948,NR_110785	3,3	2	17.8593745351,9.80670882146	100.016663889,100.016663889
18	31150879	31152932	31129250,31101587	31162856,31162789	NM_024421/NM_004948,NR_110785	3,3	2	6.11182194186,3.35604463833	100.048709206,100.048709206
18	31152950	31158086	31129250,31101587	31162856,31162789	NM_024421/NM_004948,NR_110785	3,3	2	15.2855059958,8.39337940951	100.019470405,100.019470405
18	31158088	31159064	31129250,31101587	31162856,31162789	NM_024421/NM_004948,NR_110785	3,3	2	2.90713244265,1.59632697744	100.102459016,100.102459016
18	31168096	31168271	-	-	-	-	0	0	0
18	31168420	31179784	-	-	-	-	0	0	0
18	31183766	31183907	-	-	-	-	0	0	0
18	31195962	31207112	-	-	-	-	0	0	0
18	31241413	31256602	-	-	-	-	0	0	0
18	31262604	31283833	-	-	-	-	0	0	0
18	31290239	31296410	-	-	-	-	0	0	0
18	31296412	31309453	-	-	-	-	0	0	0
18	31309455	31356537	31343367,31318088,31343367	31353936,31359246,31426988	NR_110789,NM_001942,NR_110788	7,9,9	3	100.0,93.4182074394,15.7506397838	22.4501932798,81.6660294805,27.9745975107
18	31359138	31380932	31318088,31343367,31376776	31359246,31426988,31413917	NM_001942,NR_110788,NM_001134453/NM_177986	1,3,9	3	0.264826647878,26.0637152902,11.192181358	0.500137652565,100.004588419,19.0740570799
18	31613014	31623524	31622245	31684723	NM_004775	9	1	2.04868835929	12.1788772598
18	31624268	31650867	31622245	31684723	NM_004775	3	1	42.5743049665	100.00375954
18	31652007	31682112	31622245	31684723	NM_004775	3	1	48.1857904256	100.003321707
18	31683333	31701711	31622245	31684723	NM_004775	1	1	2.22634805295	7.56883229949
18	31702243	31706536	-	-	-	-	0	0	0
18	31710897	31722779	-	-	-	-	0	0	0
18	31746969	31755211	-	-	-	-	0	0	0
18	32111718	32129092	32092605,32091854	32131561,32131561	NM_001191324/NM_198128,NM_016271	3,3	2	44.600456914,43.7569255566	100.005755727,100.005755727
18	32130374	32130412	32092605,32091854	32131561,32131561	NM_001191324/NM_198128,NM_016271	3,3	2	0.100110378109,0.0982169839831	102.631578947,102.631578947
18	32131299	32132010	32092605,32091854	32131561,32131561	NM_001191324/NM_198128,NM_016271	1,1	2	0.675103319044,0.662335045835	36.9901547117,36.9901547117
18	32460334	32475675	32263520	32470484	NM_022751/NM_001242409	1	1	4.90469403039	66.1690893684
18	32476677	32512271	32511662	32514634	NR_003558	9	1	20.517995291	1.71377198404
18	32515005	32540639	-	-	-	-	0	0	0
18	32629356	32641894	-	-	-	-	0	0	0
18	32645820	32646170	-	-	-	-	0	0	0
18	32649402	32687192	32672672	32773011	NM_020805	9	1	14.471795894	38.425509394
18	32726119	32768137	32672672	32773011	NM_020805	3	1	41.8766194937	100.002379932
18	32773538	32803363	-	-	-	-	0	0	0
18	33113624	33144834	32937401,32937401	33440081,33440721	NM_001105528/NM_001308126,NM_198995	3,3	2	6.20890783618,6.2010128725	100.003204101,100.003204101
18	33157354	33176030	32937401,32937401	33440081,33440721	NM_001105528/NM_001308126,NM_198995	3,3	2	3.71547760906,3.7107531774	100.005354466,100.005354466
18	33194688	33248703	32937401,32937401	33440081,33440721	NM_001105528/NM_001308126,NM_198995	3,3	2	10.7455821883,10.7319185967	100.001851338,100.001851338
18	34012175	34114602	33851099,33851099,33851099	34048612,34222470,34223551	NM_001198549,NM_001282527/NM_001198547,NM_003787/NM_001198546/NM_001198548	1,3,3	3	18.4483125247,27.5809700247,27.5009195791	35.5746043524,100.000976305,100.000976305
18	34247872	34251030	-	-	-	-	0	0	0
18	34254074	34275073	-	-	-	-	0	0	0
18	34459842	34467936	-	-	-	-	0	0	0
18	34469852	34499567	34493289,34493289,34493289	34868812,34829328,34891844	NM_001198945/NM_032979,NM_001392,NM_032975	9,9,9	3	1.67206356984,1.86852755624,1.57543732876	21.1307420495,21.1307420495,21.1307420495
18	34525503	34565000	34493289,34493289,34493289	34868812,34829328,34891844	NM_001198945/NM_032979,NM_001392,NM_032975	3,3,3	3	10.5181027045,11.7539578622,9.91027609671	100.002531838,100.002531838,100.002531838
18	34574689	34700764	34493289,34493289,34493289,34593317,34593317	34868812,34829328,34891844,34829328,34891844	NM_001198945/NM_032979,NM_001392,NM_032975,NM_001128175,NM_001198938/NM_001198940/NM_001198939	3,3,3,9,9	5	33.5733535007,37.5181526009,31.633195837,45.5264986526,35.9926037089	100.000793179,100.000793179,100.000793179,85.2254610351,85.2254610351
18	34705979	34753331	34593317,34593317,34493289,34493289,34493289,34710231	34829328,34891844,34868812,34829328,34891844,34868812	NM_001128175,NM_001198938/NM_001198940/NM_001198939,NM_001198945/NM_032979,NM_001392,NM_032975,NM_001198941/NM_032978	3,3,3,3,3,9	6	20.0638103147,15.8621636831,12.6098465078,14.0914772051,11.8811409187,27.1789988776	100.002111843,100.002111843,100.002111843,100.002111843,100.002111843,91.0225544856
18	34753694	34790330	34593317,34593317,34710231,34493289,34493289,34493289,34755975,34755975	34829328,34891844,34868812,34868812,34829328,34891844,34891844,34868812	NM_001128175,NM_001198938/NM_001198940/NM_001198939,NM_001198941/NM_032978,NM_001198945/NM_032979,NM_001392,NM_032975,NM_001390,NM_001391	3,3,3,3,3,3,9,9	8	15.5233632188,12.2725506485,23.1028742228,9.75623395575,10.9025711225,9.19243468923,25.285935085,30.4471897765	100.002729556,100.002729556,100.002729556,100.002729556,100.002729556,100.002729556,93.7766131674,93.7766131674
