chr	NVR_start	NVR_stop	Overlapping_Gene_Start	Overlapping_Gene_Stop	Overlapping_GeneID	Overlap_Type	Number_of_Overlapping_Genes	Percentage_of_Gene_Overlapping_NVR	Percentage_of_NVR_Overlapping_Gene
22	40385242	40395771	40370561	40410289	NM_001301849/NM_015705	3	1	26.5027184857	100.0
22	40400479	40404226	40370561	40410289	NM_001301849/NM_015705	3	1	9.43163511881	100.0
22	40438739	40477072	40410280,40410280,40410280	40636719,40533880,40463440	NM_001282661/NM_001282662/NM_020831,NM_001318139,NM_001282660	3,3,1	3	16.9286209531,31.0137540453,46.4653875094	100.0,100.0,64.4379516344
22	40838882	40840451	40824534	40857008	NM_001278589/NM_003932	3	1	4.83155755374	100.0
22	40844882	40884105	40824534,40857080,40857080,40859549	40857008,40862781,40932819,40862126	NM_001278589/NM_003932,NM_001204827,NM_022098,NM_145174	1,7,9,7	4	37.3406417442,100.0,35.6817491649,100.0	30.9155342529,14.5348392525,68.9008999822,6.57012467175
22	41819681	41835231	41800621,41833078	41826299,41907308	NM_001304797/NM_024821,NR_103834/NM_004599	1,9	2	25.7730352831,2.90044456419	42.5594855305,13.845659164
22	41835233	41852146	41833078	41907308	NR_103834/NM_004599	3	1	22.7845884413	100.0
22	41852422	41869380	41833078	41907308	NR_103834/NM_004599	3	1	22.8452108312	100.0
22	41985424	42001164	41976926,41998724	41998221,42028473	NM_145733/NM_019106,NM_152613	1,9	2	60.0939187603,8.20195636828	81.3024142313,15.501905972
22	42007008	42046196	41998724	42028473	NM_152613	1	1	72.1536858382	54.774420741
22	42209101	42209110	42160012,42160012	42283927,42215341	NM_005650,NM_181492	3,3	2	0.00726304321511,0.0162663341105	100.0,100.0
22	42698203	42702600	42692114,42692114	42720910,42721301	NM_017436,NM_001318038	3,3	2	15.2694818725,15.0649261658	100.0,100.0
22	42703031	42705367	42692114,42692114	42720910,42721301	NM_017436,NM_001318038	3,3	2	8.11223781081,8.00356323021	100.0,100.0
22	42706351	42706454	42692114,42692114	42720910,42721301	NM_017436,NM_001318038	3,3	2	0.357688567857,0.352896837633	100.0,100.0
22	42708497	42732798	42692114,42692114	42720910,42721301	NM_017436,NM_001318038	1,1	2	43.1066814835,43.868845719	51.0802024608,52.6891897453
22	42732800	42744959	-	-	-	-	0	0	0
22	42745952	42746941	-	-	-	-	0	0	0
22	42761319	42771718	-	-	-	-	0	0	0
22	42807132	42818392	42796525	42857402	NM_014570/NM_001142293	3	1	18.4963122361	100.0
22	42819364	42839658	42796525	42857402	NM_014570/NM_001142293	3	1	33.3360710942	100.0
22	43727623	43729809	43528743	43812337	NM_022785/NM_198856	3	1	0.770820257128	100.0
22	43730548	43735020	43528743	43812337	NM_022785/NM_198856	3	1	1.57690219116	100.0
22	43740921	43745291	43528743	43812337	NM_022785/NM_198856	3	1	1.54093528072	100.0
22	44098587	44112121	43999210,44024276,44026303,44069116	44169232,44169232,44169232,44169232	NM_001003828,NM_013327,NM_001243386,NM_001243385	3,3,3,3	4	7.960146334,9.3366262866,9.46903707435,13.5183187502	100.0,100.0,100.0,100.0
22	44330632	44333414	-	-	-	-	0	0	0
22	44379461	44417434	-	-	-	-	0	0	0
22	44462168	44463031	-	-	-	-	0	0	0
22	44488663	44514715	44492569	44498125	NM_032287	7	1	100.0	21.326577614
22	44514745	44528411	-	-	-	-	0	0	0
22	44566776	44567382	-	-	-	-	0	0	0
22	44571918	44575780	44569339	44572449	NR_028411/NR_028410/NR_028409	1	1	17.0739549839	13.749352667
22	44575931	44604593	-	-	-	-	0	0	0
22	44604636	44606839	44606327	44625419	NR_044991	9	1	2.68175151896	23.2410349523
22	44607041	44614110	44606327	44625419	NR_044991	3	1	37.0259794678	100.0
22	44862578	44863000	44702197,44752557	44862784,44862784	NM_181334,NM_001198726/NM_001017526/NM_181335	1,1	2	0.128279375043,0.186887060339	48.8151658768,48.8151658768
22	44869903	44881184	44881162,44881162,44881162,44881162	45009610,45008993,45009700,45009928	NR_134535,NM_001242450/NM_001284296,NM_138415,NM_001135862	9,9,9,9	4	0.0171275535625,0.0172102228724,0.017115561157,0.0170852554246	0.195018172148,0.195018172148,0.195018172148,0.195018172148
22	46750479	46755699	-	-	-	-	0	0	0
22	46775646	46822420	46762616,46763741,46773926	47175699,47175699,47175699	NM_001284304/NM_014346/NM_001284303,NR_104292,NM_001284305	3,3,3	3	11.3231481325,11.3540700751,11.6418972903	100.0,100.0,100.0
22	46830024	46843244	46762616,46763741,46773926	47175699,47175699,47175699	NM_001284304/NM_014346/NM_001284303,NR_104292,NM_001284305	3,3,3	3	3.20032535834,3.20906500177,3.29041523447	100.0,100.0,100.0
22	46882186	46900924	46762616,46763741,46773926	47175699,47175699,47175699	NM_001284304/NM_014346/NM_001284303,NR_104292,NM_001284305	3,3,3	3	4.53613438462,4.5485219367,4.66382758423	100.0,100.0,100.0
22	47214771	47221004	-	-	-	-	0	0	0
22	47221349	47260267	-	-	-	-	0	0	0
22	47261224	47275456	-	-	-	-	0	0	0
22	47291869	47293353	-	-	-	-	0	0	0
22	47293827	47300556	-	-	-	-	0	0	0
22	47301305	47315064	-	-	-	-	0	0	0
22	47483362	47488182	47461298	47487111	NR_109967	1	1	14.5236896138	77.7800829876
22	47633052	47647138	47631673	47855600	NR_122046	3	1	6.29044286754	100.0
22	47648238	47654174	47631673	47855600	NR_122046	3	1	2.65086389761	100.0
22	47655175	47693858	47631673	47855600	NR_122046	3	1	17.274826171	100.0
22	47695895	47732294	47631673	47855600	NR_122046	3	1	16.2548509112	100.0
22	47732931	47750987	47631673	47855600	NR_122046	3	1	8.0633420713	100.0
22	47753449	47773012	47631673	47855600	NR_122046	3	1	8.73632925016	100.0
22	47776339	47809568	47631673	47855600	NR_122046	3	1	14.8392109929	100.0
22	47810367	47813016	47631673	47855600	NR_122046	3	1	1.18297480875	100.0
22	47820761	47822797	47631673	47855600	NR_122046	3	1	0.909224881323	100.0
22	47840762	47859967	47631673	47855600	NR_122046	1	1	6.62626659581	77.2611299141
22	48290176	48290225	-	-	-	-	0	0	0
22	48290730	48306075	-	-	-	-	0	0	0
22	48306189	48310703	-	-	-	-	0	0	0
22	50320272	50337071	50311962	50327060	NM_001001794	1	1	44.9595972977	40.4071670933
22	50353792	50359378	50343316	50445089	NM_001242899/NM_014678/NM_001242898/NM_001242900	3	1	5.48868560424	100.0
22	50368271	50370343	50343316	50445089	NM_001242899/NM_014678/NM_001242898/NM_001242900	3	1	2.03590343215	100.0
22	50371728	50379050	50343316	50445089	NM_001242899/NM_014678/NM_001242898/NM_001242900	3	1	7.19444253387	100.0
22	50379052	50381315	50343316	50445089	NM_001242899/NM_014678/NM_001242898/NM_001242900	3	1	2.22357599756	100.0
22	50381456	50391792	50343316	50445089	NM_001242899/NM_014678/NM_001242898/NM_001242900	3	1	10.1559352677	100.0
22	50806113	50818469	-	-	-	-	0	0	0
X	1	10085	-	-	-	-	0	0	0
X	44822	228367	-	-	-	-	0	0	0
X	312772	321264	304749,319144	318819,321319	NM_012227,NR_027231/NR_027232	1,9	2	42.9779673063,97.4712643678	71.2081959491,24.9646726331
X	322606	325264	-	-	-	-	0	0	0
X	361266	364557	333932	386955	NM_013239	3	1	6.20674047112	100.0
X	366923	377465	333932	386955	NM_013239	3	1	19.8819380269	100.0
X	602090	603264	-	-	-	-	0	0	0
X	621266	622460	-	-	-	-	0	0	0
X	623599	625491	624343,624343	659411,646823	NM_006883,NM_000451	9,9	2	3.27363978556,5.10676156584	60.6765327696,60.6765327696
X	626695	627716	624343,624343	659411,646823	NM_006883,NM_000451	3,3	2	2.91148625528,4.54181494662	100.0,100.0
X	629716	633411	624343,624343	659411,646823	NM_006883,NM_000451	3,3	2	10.5366716094,16.4368327402	100.0,100.0
X	642448	643334	624343,624343	659411,646823	NM_006883,NM_000451	3,3	2	2.52651990419,3.94128113879	100.0,100.0
X	644231	647006	624343,624343	659411,646823	NM_006883,NM_000451	3,1	2	7.91319721684,11.5302491103	100.0,93.4054054054
X	647406	655718	624343	659411	NM_006883	3	1	23.7025208167	100.0
X	656464	656925	624343	659411	NM_006883	3	1	1.3145887989	100.0
X	657086	662469	624343	659411	NM_006883	1	1	6.62997604654	43.1915288872
X	663840	665941	-	-	-	-	0	0	0
X	666650	678630	-	-	-	-	0	0	0
X	679134	679944	-	-	-	-	0	0	0
X	680316	689239	-	-	-	-	0	0	0
X	690727	691855	-	-	-	-	0	0	0
X	692652	705360	-	-	-	-	0	0	0
X	705651	715242	-	-	-	-	0	0	0
X	715708	724430	-	-	-	-	0	0	0
X	727952	728433	-	-	-	-	0	0	0
X	729785	730321	-	-	-	-	0	0	0
X	731000	736716	-	-	-	-	0	0	0
X	739216	742692	-	-	-	-	0	0	0
X	742931	743840	-	-	-	-	0	0	0
X	743992	756243	-	-	-	-	0	0	0
X	757152	760762	-	-	-	-	0	0	0
X	761469	763513	-	-	-	-	0	0	0
X	764741	770504	-	-	-	-	0	0	0
X	771003	779233	-	-	-	-	0	0	0
X	780013	782304	-	-	-	-	0	0	0
X	782682	782922	-	-	-	-	0	0	0
X	785836	808175	-	-	-	-	0	0	0
X	811745	819264	-	-	-	-	0	0	0
X	867358	868186	-	-	-	-	0	0	0
X	868855	881035	-	-	-	-	0	0	0
X	881363	893229	-	-	-	-	0	0	0
X	894491	897555	-	-	-	-	0	0	0
X	3276325	3279092	3271819	3284653	NR_038428	3	1	21.5599189652	100.0
X	3281386	3285227	3271819	3284653	NR_038428	1	1	25.4558204769	85.0559750065
X	3298960	3305846	-	-	-	-	0	0	0
X	3306409	3308291	-	-	-	-	0	0	0
X	3328687	3340037	3308565	3346643	NM_015419	3	1	29.8072377751	100.0
X	3340114	3368575	3308565	3346643	NM_015419	1	1	17.1463837386	22.9401637328
X	3369063	3376866	-	-	-	-	0	0	0
X	3377521	3436310	-	-	-	-	0	0	0
X	3438810	3487123	-	-	-	-	0	0	0
X	3487580	3524410	-	-	-	-	0	0	0
X	3524910	3591019	-	-	-	-	0	0	0
X	3603890	3630642	3604342	3713634	NM_005044	9	1	24.0639754053	98.3104066986
X	3656592	3688090	3604342,3659486	3713634,3668190	NM_005044,NR_046643	3,7	2	28.8200417231,100.0	100.0,27.6335005397
X	3688626	3691203	3604342	3713634	NM_005044	3	1	2.3579035977	100.0
X	3691670	3711203	3604342	3713634	NM_005044	3	1	17.8723053837	100.0
X	3715702	3748582	-	-	-	-	0	0	0
X	3962646	3996630	-	-	-	-	0	0	0
X	3996632	4043643	-	-	-	-	0	0	0
X	4051256	4064984	-	-	-	-	0	0	0
X	4072912	4100899	-	-	-	-	0	0	0
X	4100901	4105332	-	-	-	-	0	0	0
X	5016759	5017227	-	-	-	-	0	0	0
X	5017229	5035178	-	-	-	-	0	0	0
X	5068989	5076715	-	-	-	-	0	0	0
X	5076717	5079695	-	-	-	-	0	0	0
X	5079697	5079973	-	-	-	-	0	0	0
X	5079975	5080930	-	-	-	-	0	0	0
X	5080932	5084900	-	-	-	-	0	0	0
X	5084902	5087762	-	-	-	-	0	0	0
X	5087764	5135884	-	-	-	-	0	0	0
X	5748289	5752132	-	-	-	-	0	0	0
X	5798015	5810134	-	-	-	-	0	0	0
X	5879844	5906896	5890025,5890025,5890025	6228882,6227847,6227203	NM_001282145/NM_181332,NM_020742,NM_001282146	9,9,9	3	4.97879636543,4.99405012107,5.00358860898	62.365074671,62.365074671,62.365074671
X	5907460	5914875	5890025,5890025,5890025	6228882,6227847,6227203	NM_001282145/NM_181332,NM_020742,NM_001282146	3,3,3	3	2.18823869656,2.19494289892,2.19913517489	100.0,100.0,100.0
X	5920787	5948581	5890025,5890025,5890025	6228882,6227847,6227203	NM_001282145/NM_181332,NM_020742,NM_001282146	3,3,3	3	8.20228001782,8.22740970097,8.24312380998	100.0,100.0,100.0
X	6166590	6215082	5890025,5890025,5890025	6228882,6227847,6227203	NM_001282145/NM_181332,NM_020742,NM_001282146	3,3,3	3	14.3104613451,14.3543049298,14.3817212274	100.0,100.0,100.0
X	6229450	6236588	-	-	-	-	0	0	0
X	7215460	7249666	7219430	7354641	NM_000351	9	1	22.362085925	88.3938490323
X	7250884	7264519	7219430	7354641	NM_000351	3	1	10.0842387084	100.0
X	7270014	7283356	7219430	7354641	NM_000351	3	1	9.86754036284	100.0
X	9064101	9098703	-	-	-	-	0	0	0
X	9099113	9144732	-	-	-	-	0	0	0
X	9144734	9160483	-	-	-	-	0	0	0
X	9190744	9289908	-	-	-	-	0	0	0
X	9293721	9361049	-	-	-	-	0	0	0
X	9541109	9567611	9463294,9465160	9719740,9719740	NM_001139468/NM_001139467/NM_001139466,NM_005647	3,3	2	10.3343393931,10.4100872025	100.0,100.0
X	9569611	9581612	9463294,9465160	9719740,9719740	NM_001139468/NM_001139467/NM_001139466,NM_005647	3,3	2	4.67973764457,4.71403880902	100.0,100.0
X	9626256	9652938	9463294,9465160	9719740,9719740	NM_001139468/NM_001139467/NM_001139466,NM_005647	3,3	2	10.4045296086,10.4807918925	100.0,100.0
X	9682937	9702910	9463294,9465160	9719740,9719740	NM_001139468/NM_001139467/NM_001139466,NM_005647	3,3	2	7.78838429923,7.8454709718	100.0,100.0
X	9708293	9730020	9463294,9465160,9725412	9719740,9719740,9765965	NM_001139468/NM_001139467/NM_001139466,NM_005647,NM_000273	1,1,9	3	4.46370775914,4.49642548511,11.3629077997	52.685598564,52.685598564,21.208634418
X	9730561	9733373	9725412	9765965	NM_000273	3	1	6.93413557567	100.0
X	9733524	9785700	9725412	9765965	NM_000273	1	1	79.9965477277	62.1760962895
X	9786915	9791784	9786455	9949441	NM_001649	3	1	2.98737314861	100.0
X	9792489	9970344	9786455,9967357	9949441,9968002	NM_001649,NM_001195081	1,7	2	96.2978415324,100.0	88.2471676366,0.362654971747
X	9976364	9988657	-	-	-	-	0	0	0
X	10012394	10014468	-	-	-	-	0	0	0
X	10017792	10032979	10015754	10144478	NM_015691	3	1	11.7981106864	100.0
X	10032981	10083095	10015754	10144478	NM_015691	3	1	38.9313570119	100.0
X	10263972	10343045	-	-	-	-	0	0	0
X	10349047	10364612	-	-	-	-	0	0	0
X	10376597	10487244	10445309,10445309,10445309,10445309,10469264	10576917,10677739,10620634,10833690,10567603	NM_001193277,NM_001098624,NM_000381/NM_033289,NM_033290,NM_001193278/NM_001193280/NM_001193279	9,9,9,9,9	5	31.863564525,18.0419911371,23.9184371881,10.7973871018,18.2836921262	37.8998074959,37.8998074959,37.8998074959,37.8998074959,16.2498757309
X	10573631	10648914	10445309,10445309,10445309,10445309	10576917,10677739,10620634,10833690	NM_001193277,NM_001098624,NM_000381/NM_033289,NM_033290	1,3,1,3	4	2.49680870464,32.3895366347,26.8090688721,19.3838009583	4.36486324934,100.0,62.4350783045,100.0
X	10654714	10667462	10445309,10445309	10677739,10833690	NM_001098624,NM_033290	3,3	2	5.48466204879,3.28234388397	100.0,100.0
X	10667464	10669976	10445309,10445309	10677739,10833690	NM_001098624,NM_033290	3,3	2	1.08075549628,0.646787561698	100.0,100.0
X	10669978	10701737	10445309,10445309	10677739,10833690	NM_001098624,NM_033290	1,3	2	3.33906982747,8.17727952706	24.4371674171,100.0
X	10704371	10726398	10445309	10833690	NM_033290	3	1	5.67149268373	100.0
X	10733461	10796272	10445309	10833690	NM_033290	3	1	16.1725213128	100.0
X	10799284	10821004	10445309	10833690	NM_033290	3	1	5.59244659239	100.0
X	10825433	10835531	10445309	10833690	NM_033290	1	1	2.12600513413	81.7686670628
X	10838037	10853839	-	-	-	-	0	0	0
X	10998831	11033301	-	-	-	-	0	0	0
X	11052090	11127489	11111285	11123084	NM_001171991/NM_001122608/NM_005333	7	1	100.0	15.6487486571
X	11639507	11689319	11137542,11143396	11665701,11665701	NM_013427/NR_109776,NM_006125	1,1	2	4.95949136529,5.01507739731	52.5857223159,52.5857223159
X	11864047	11907010	-	-	-	-	0	0	0
X	11972293	12002066	-	-	-	-	0	0	0
X	12030531	12049441	-	-	-	-	0	0	0
X	12083562	12169383	12138465	12724523	NM_014728	9	1	5.27558705794	36.0261474464
X	12176148	12196911	12138465	12724523	NM_014728	3	1	3.54282340656	100.0
X	12206201	12314212	12138465	12724523	NM_014728	3	1	18.4300871245	100.0
X	12358985	12370060	12138465	12724523	NM_014728	3	1	1.88974470104	100.0
X	12401878	12413075	12138465	12724523	NM_014728	3	1	1.91056175327	100.0
X	12420189	12420899	12138465	12724523	NM_014728	3	1	0.121148418757	100.0
X	12425311	12435561	12138465	12724523	NM_014728	3	1	1.74897365107	100.0
X	12435569	12448424	12138465	12724523	NM_014728	3	1	2.19346890581	100.0
X	12465764	12472894	12138465	12724523	NM_014728	3	1	1.21660313484	100.0
X	12474200	12499334	12138465	12724523	NM_014728	3	1	4.288654024	100.0
X	12544695	12574423	12138465	12724523	NM_014728	3	1	5.07253548284	100.0
X	12583067	12609313	12138465	12724523	NM_014728	3	1	4.4783963362	100.0
X	12643708	12664881	12138465	12724523	NM_014728	3	1	3.6127823526	100.0
X	12672382	12744124	12138465	12724523	NM_014728	1	1	8.89690098932	72.6784867999
X	12744512	12746475	-	-	-	-	0	0	0
X	12747299	12767889	-	-	-	-	0	0	0
X	12803776	12916129	12791354,12867082,12902816,12906619	12824227,12890361,12943300,12923169	NM_002765/NM_001039091,NM_016562,NR_030727,NM_138636/NM_016610	1,7,9,9	4	62.2121497886,100.0,32.8845963838,57.4622356495	18.2024512029,20.7195179479,11.8492608119,8.46439347414
X	12917192	12924601	12902816,12906619	12943300,12923169	NR_030727,NM_138636/NM_016610	3,1	2	18.3010572078,36.1148036254	100.0,80.6721554866
X	12937960	12976298	12902816,12975106	12943300,12977227	NR_030727,NM_021109	1,9	2	13.1903962059,56.1999057049	13.92873911,3.10918670771
X	12977122	13011625	12975106	12977227	NM_021109	1	1	4.9504950495	0.30432136336
X	13011627	13059394	13035616	13044798	NM_174901	7	1	100.0	19.2224757678
X	13600069	13642859	13569574	13633575	NM_001167890/NM_015507	1	1	52.3523069952	78.3033419023
X	13643020	13694134	13653105,13653190,13689120	13665408,13665408,13709826	NM_001297564/NM_001297563,NM_152634,NM_004251/NM_001195328	7,7,9	3	100.0,100.0,24.2152033227	24.0697264937,23.9034315452,9.80944555308
X	14038860	14087370	-	-	-	-	0	0	0
X	14702503	14705837	14529297	14731811	NM_001118886/NM_002063/NM_001118885/NM_001171942	3	1	1.6463059344	100.0
X	14706273	14710449	14529297	14731811	NM_001118886/NM_002063/NM_001118885/NM_001171942	3	1	2.06207965869	100.0
X	14713727	14730737	14529297	14731811	NM_001118886/NM_002063/NM_001118885/NM_001171942	3	1	8.39941929941	100.0
X	15173655	15209467	-	-	-	-	0	0	0
X	15209469	15228284	-	-	-	-	0	0	0
X	15229817	15247096	15243986,15243986	15270467,15270171	NM_001168531,NM_001031739/NM_024087/NM_001168530	9,9	2	11.7442694762,11.8770288333	17.9987267782,17.9987267782
X	15385230	15388938	15345590,15384800	15491309,15493588	NR_037859,NM_003662/NM_001018109	3,3	2	2.5446235563,3.40846416884	100.0,100.0
X	15406565	15412003	15345590,15384800	15491309,15493588	NR_037859,NM_003662/NM_001018109	3,3	2	3.73184004831,4.99871309336	100.0,100.0
X	15429937	15486153	15345590,15384800	15491309,15493588	NR_037859,NM_003662/NM_001018109	3,3	2	38.5783597197,51.6748170754	100.0,100.0
X	15488238	15533478	15345590,15384800,15500776,15507307	15491309,15493588,15556529,15556529	NR_037859,NM_003662/NM_001018109,NM_203281,NM_001721	1,1,9,9	4	2.1074808364,4.91782181858,58.6551396337,53.1693145342	6.78824049514,11.8258178603,72.2855879752,57.8492484527
X	15539480	15608730	15500776,15507307,15561032,15602880	15556529,15556529,15602069,15621484	NM_203281,NM_001721,NM_021804,NR_126564	1,1,7,9	4	30.5795203846,34.6369509569,100.0,31.4448505698	24.6194945848,24.6194945848,59.2592057762,8.4476534296
X	15608751	15640646	15602880,15627315	15621484,15665031	NR_126564,NM_020665	1,9	2	68.4422704795,35.3457418602	39.9216178084,41.7965198307
X	15775808	15801579	15738288,15785715,15790450	15787625,15787589,15823259	NM_007220,NR_002725,NM_005089	1,7,9	3	23.951598192,100.0,33.9205705751	45.8538667494,7.27173955221,43.1841992938
X	15813861	15968459	15790450,15825805	15823259,15855014	NM_005089,NM_001272071/NM_003916	1,7	2	28.6445792313,100.0	6.07899196626,18.8935173806
X	15970166	16046178	-	-	-	-	0	0	0
X	16176282	16183258	-	-	-	-	0	0	0
X	16183260	16249659	-	-	-	-	0	0	0
X	16255661	16318276	-	-	-	-	0	0	0
X	16341755	16377143	-	-	-	-	0	0	0
X	16378550	16394150	-	-	-	-	0	0	0
X	16402595	16408846	-	-	-	-	0	0	0
X	16410573	16426928	-	-	-	-	0	0	0
X	16426930	16454053	-	-	-	-	0	0	0
X	16461128	16472583	-	-	-	-	0	0	0
X	16492303	16523113	-	-	-	-	0	0	0
X	16524321	16537729	-	-	-	-	0	0	0
X	16538202	16543399	-	-	-	-	0	0	0
X	16592400	16609171	16587998,16587998,16587998	16712678,16712979,16712217	NM_175859,NM_019857,NM_001144002	3,3,3	3	13.451235162,13.4188396636,13.5011552178	100.0,100.0,100.0
X	16640870	16650589	16587998,16587998,16587998,16650157	16712678,16712979,16712217,16654668	NM_175859,NM_019857,NM_001144002,NM_004057	3,3,3,9	4	7.79515559833,7.77638201007,7.82408488234,9.57659055642	100.0,100.0,100.0,4.44490173886
X	16681560	16685135	16587998,16587998,16587998	16712678,16712979,16712217	NM_175859,NM_019857,NM_001144002	3,3,3	3	2.8673403914,2.86043478609,2.87798162922	100.0,100.0,100.0
X	16686019	16689388	16587998,16587998,16587998	16712678,16712979,16712217	NM_175859,NM_019857,NM_001144002	3,3,3	3	2.7021174206,2.69560973268,2.71214548499	100.0,100.0,100.0
X	16690686	16756178	16587998,16587998,16587998,16719583	16712678,16712979,16712217,16762684	NM_175859,NM_019857,NM_001144002,NR_033181/NM_032796	1,1,1,9	4	17.6387552133,17.8371112409,17.3330971913,84.9052226166	33.5796738533,34.0392719721,32.8757710865,55.8770536859
X	16779052	16781821	-	-	-	-	0	0	0
X	16787970	16865602	16786431,16844651,16844651	16844519,16870411,16869855	NM_018360/NM_001168683,NM_002893,NM_001198719	1,9,9	3	97.3505715466,81.3315217391,83.1256943342	72.8423845837,26.9875824402,26.9875824402
X	16865897	16868457	16844651,16844651	16870411,16869855	NM_002893,NM_001198719	3,3	2	9.93788819876,10.1571179178	100.0,100.0
X	16876793	16880612	-	-	-	-	0	0	0
X	16891383	16923794	-	-	-	-	0	0	0
X	16923815	17042882	16946690	17153280	NM_001080975/NM_004726	9	1	46.5617890508	80.7881276928
X	17045433	17168536	16946690	17153280	NM_001080975/NM_004726	1	1	52.2033980348	87.6071257402
X	17197955	17255848	-	-	-	-	0	0	0
X	17262523	17287404	-	-	-	-	0	0	0
X	17287406	17301604	-	-	-	-	0	0	0
X	17542855	17608393	17375419,17552348	17735993,17559127	NM_001291867/NM_198270,NR_046632	3,7	2	18.1760193469,100.0	100.0,10.3436174433
X	17608395	17609968	17375419	17735993	NM_001291867/NM_198270	3	1	0.436248869858	100.0
X	17611761	17619310	17375419	17735993	NM_001291867/NM_198270	3	1	2.0936063055	100.0
X	17620045	17663468	17375419,17635292	17735993,17735993	NM_001291867/NM_198270,NM_001136024/NM_001291868	3,9	2	12.0427429598,27.9798611732	100.0,64.8872717224
X	17667845	17769518	17375419,17635292,17737448	17735993,17735993,17754988	NM_001291867/NM_198270,NM_001136024/NM_001291868,NM_001037535/NM_006746/NM_001037536/NM_001037540	1,1,7	3	18.8998652149,67.6736080079,100.0	67.0266442418,67.0266442418,17.25138434
X	17775220	18008648	17800048,17800048,17970172	17860827,17861337,18104644	NR_033348/NR_033349,NM_001172743/NM_001172739/NM_001172732/NM_021785,NR_133641	7,7,9	3	100.0,100.0,28.6126479862	26.0375790394,26.2560618263,16.4830268862
X	18103009	18151675	17970172	18104644	NR_133641	1	1	1.21586650009	3.35963506349
X	18151700	18174002	18162930,18170935	18220904,18220904	NM_153346,NM_001184767	9,9	2	19.0982164419,6.13780543937	49.6457716797,13.7521298538
X	18242207	18257085	18239312	18354724	NR_033717/NM_006089	3	1	12.8912071535	100.0
X	18257102	18259539	18239312	18354724	NR_033717/NM_006089	3	1	2.11156552178	100.0
X	18263302	18318912	18239312	18354724	NR_033717/NM_006089	3	1	48.1838976883	100.0
X	18343760	18364949	18239312	18354724	NR_033717/NM_006089	1	1	9.49987869546	51.7438293454
X	18364966	18456032	18425604,18442223	18653629,18653629	NM_003159,NM_001037343	9,9	2	13.3441508607,6.5319811169	33.4131289395,15.1637274065
X	18456034	18470699	18425604,18442223	18653629,18653629	NM_003159,NM_001037343	3,3	2	6.4313123561,6.93688920844	100.0,100.0
X	18472687	18535215	18425604,18442223	18653629,18653629	NM_003159,NM_001037343	3,3	2	27.4215546541,29.5772116212	100.0,100.0
X	18537471	18618674	18425604,18442223	18653629,18653629	NM_003159,NM_001037343	3,3	2	35.6114461134,38.4109249501	100.0,100.0
X	18621825	18622223	18425604,18442223	18653629,18653629	NM_003159,NM_001037343	3,3	2	0.174542265103,0.188263341627	100.0,100.0
X	18660571	18661047	18639687	18672103	NM_000330	3	1	1.4684106614	100.0
X	19298578	19351700	19343892	19361707	NM_000284/NM_001173454/NM_001173456/NM_001173455	9	1	43.8282346337	14.6982417831
X	19362563	19367477	19360057	19515261	NM_001001671	3	1	3.16615551146	100.0
X	19367479	19389759	19360057	19515261	NM_001001671	3	1	14.3553001211	100.0
X	19395877	19421638	19360057	19515261	NM_001001671	3	1	16.5981546867	100.0
X	19421707	19426409	19360057	19515261	NM_001001671	3	1	3.02956109379	100.0
X	19479638	19500813	19360057	19515261	NM_001001671	3	1	13.6433339347	100.0
X	19522931	19536752	19533964,19533964,19533964	19671001,19799799,19887626	NM_001184960,NM_001024666,NM_031892	9,9,9	3	2.03448703635,1.0487708541,0.788323314351	20.172201722,20.172201722,20.172201722
X	19583088	19631366	19533964,19533964,19533964	19671001,19799799,19887626	NM_001184960,NM_001024666,NM_031892	3,3,3	3	35.2299014135,18.1608892734,13.6508870051	100.0,100.0,100.0
X	19662346	19787268	19533964,19533964,19533964	19671001,19799799,19887626	NM_001184960,NM_001024666,NM_031892	1,3,3	3	6.31581251779,46.9923072583,35.3224264976	6.92832327372,100.0,100.0
X	19805672	20017007	19533964,19912861,19986816,20006712,20006712	19887626,19970264,19989779,20116638,20116996	NM_031892,NM_198279,NR_024440,NM_001168467,NM_001168466/NM_001168465/NM_152780	1,7,7,9,9	5	23.1729730647,100.0,100.0,9.36539126321,9.33498966305	38.7791894386,27.1620886271,1.40203941609,4.87141268602,4.87141268602
X	20023579	20056268	20006712,20006712	20116638,20116996	NM_001168467,NM_001168466/NM_001168465/NM_152780	3,3	2	29.7372778051,29.6407457111	100.0,100.0
X	20062131	20072601	20006712,20006712	20116638,20116996	NM_001168467,NM_001168466/NM_001168465/NM_152780	3,3	2	9.52458926914,9.49367088608	100.0,100.0
X	20095382	20125505	20006712,20006712,20124517	20116638,20116996,20141848	NM_001168467,NM_001168466/NM_001168465/NM_152780,NM_001412	1,1,9	3	19.3366446519,19.5984911683,5.700767411	70.5640208479,71.7524814925,3.27988580155
X	20128381	20149202	20124517,20136065,20139967	20141848,20136413,20140444	NM_001412,NR_023358,NR_046592	1,7,7	3	77.7046910161,100.0,100.0	64.6798904952,1.67138946256,2.2909562461
X	20318910	20379698	-	-	-	-	0	0	0
X	20379700	20379725	-	-	-	-	0	0	0
X	20379727	20491691	-	-	-	-	0	0	0
X	20515722	20727314	-	-	-	-	0	0	0
X	21383258	21467661	21374417,21374417	21642862,21654695	NM_001168649/NM_001168648,NM_001168647/NM_014927	3,3	2	31.4414498314,30.114029642	100.0,100.0
